Genome	BAr1A.filtered Trimmed Mean	BAr1A.filtered.filtered Trimmed Mean	BAr1B.filtered Trimmed Mean	BAr1B.filtered.filtered Trimmed Mean	BAr1C.filtered Trimmed Mean	BAr1C.filtered.filtered Trimmed Mean	BAr2D.filtered Trimmed Mean	BAr2D.filtered.filtered Trimmed Mean	BAr2E.filtered Trimmed Mean	BAr2E.filtered.filtered Trimmed Mean	BAr2F.filtered Trimmed Mean	BAr2F.filtered.filtered Trimmed Mean	BAr3G.filtered Trimmed Mean	BAr3G.filtered.filtered Trimmed Mean	BAr3H.filtered Trimmed Mean	BAr3H.filtered.filtered Trimmed Mean	BAr3I.filtered Trimmed Mean	BOr1A.filtered Trimmed Mean	BOr1B.filtered Trimmed Mean	BOr1C.filtered Trimmed Mean	BOr2D.filtered Trimmed Mean	BOr2E.filtered Trimmed Mean	BOr2F.filtered Trimmed Mean	BOr3G.filtered Trimmed Mean	BOr3H.filtered Trimmed Mean	BOr3I.filtered Trimmed Mean	CRr1A.filtered Trimmed Mean	CRr1B.filtered Trimmed Mean	CRr1C.filtered Trimmed Mean	CRr2D.filtered Trimmed Mean	CRr2E.filtered Trimmed Mean	CRr2F.filtered Trimmed Mean	CRr3G.filtered Trimmed Mean	CRr3H.filtered Trimmed Mean	CRr3I.filtered Trimmed Mean	LABRr1A.filtered Trimmed Mean	LABRr1B.filtered Trimmed Mean	LABRr1C.filtered Trimmed Mean	LASAr3G.filtered Trimmed Mean	LASAr3H.filtered Trimmed Mean	LASAr3I.filtered Trimmed Mean	LASCr2D.filtered Trimmed Mean	LASCr2E.filtered Trimmed Mean	LASCr2F.filtered Trimmed Mean	LASYr2D.filtered Trimmed Mean	LASYr2E.filtered Trimmed Mean	LASYr2F.filtered Trimmed Mean	LAWAr2D.filtered Trimmed Mean	LAWAr2E.filtered Trimmed Mean	LAWAr2F.filtered Trimmed Mean	MGr1A.filtered Trimmed Mean	MGr1B.filtered Trimmed Mean	MGr1C.filtered Trimmed Mean	MGr2D.filtered Trimmed Mean	MGr2E.filtered Trimmed Mean	MGr2F.filtered Trimmed Mean	MGr3G.filtered Trimmed Mean	MGr3H.filtered Trimmed Mean	MGr3I.filtered Trimmed Mean	MHr1A.filtered Trimmed Mean	MHr1B.filtered Trimmed Mean	MHr1C.filtered Trimmed Mean	MHr2D.filtered Trimmed Mean	MHr2E.filtered Trimmed Mean	MHr2F.filtered Trimmed Mean	MHr3G.filtered Trimmed Mean	MHr3H.filtered Trimmed Mean	MHr3I.filtered Trimmed Mean	SEr2D.filtered Trimmed Mean	SEr2E.filtered Trimmed Mean	SEr2F.filtered Trimmed Mean	SEr3G.filtered Trimmed Mean	SEr3H.filtered Trimmed Mean	SEr3I.filtered Trimmed Mean
CRr2D2E2F_vRhyme_unbinned_6	0.29223263	0.29223263	0.39590842	0.39590842	0.49326384	0.49326384	0	0	0	0	0	0	0	0	0	0	0	0.15850751	0	0.019903531	0	0.19027555	0.03681322	0	0	0	0	0.059322502	0	1.7182459	3.1943781	3.1578422	1.551034	0.37090427	0.31318957	0	0	0.6299274	0.68725395	0.7144204	0	1.2592449	2.2648444	1.3724567	0	0.05560792	0.35665578	1.3981261	0.79608583	8.457337	0.60786164	0.61506903	0	0.45434386	0.611299	0.3268836	0.5493153	0.47247326	0.017464101	0	0.035371736	0	0	0	0	0	0	0.51544046	0.8088374	0.7327715	0.15684426	0.7031103	0	1.2912902
SEr2D2E2F_vRhyme_unbinned_32	0	0	0	0	0	0	0	0	0	0	0	0	0.017816894	0.017816894	0.013845659	0.013845659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04250295	0.0011806375	0.02339809	0	0	0	0	0	0	0	0	0	0	0.38875175	67.25287	10.826017	0	0	0
CRr1A1B1C_vRhyme_unbinned_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022607239	0.21905191	0	4.3293185	4.5774827	0	0	0	0.05056035	1.6168363	0	0	0	0	0	0	0.019708876	0	0	0	0	0	0	0.059191033	0.012173129	0	0	0	0	0	0	0	0	0	0	0	4.4690843	2.231998	0	0	0	0.029885354	0.052492592	0.055068918	0	0	0	0	0	0
MHr2D2E2F_vRhyme_unbinned_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8274431	3.4272423	2.4303212	0	0	0	0	0	0	0	0	0
BAr1A1B1C_vRhyme_unbinned_38	8.327973	8.327973	0.46111962	0.46111962	0.20699337	0.20699337	0	0	0.0069763483	0.0069763483	0.033690657	0.033690657	0	0	0	0	0	0	0.18393739	0	0.18819125	0.18095967	0.06482899	0.040496852	0.019397652	0	0	0.009954059	0.00859282	1.1144291	6.706908	0.09001191	0.0017866258	0.044070102	0	2.5843117	1.8904203	1.5171006	0.3768079	0.16411434	0.061510976	3.6045601	3.3730645	3.3518803	0.011570529	0.6367194	0.15007657	1.5524927	0.57665473	14.627275	0	0.16113663	0.07137995	0.041432705	0.0474732	0.026884465	0.027565084	0	0.0017866258	0	0	0	0.1427599	0.22928365	0.08329079	3.041773	3.9497192	0.002212013	0	0	0	0	0	3.239493
CRr3G3H3I_vRhyme_unbinned_69	0.29524773	0.29524773	0.7609257	0.7609257	0.48342884	0.48342884	0	0	1.1993035	1.1993035	0.81080776	0.81080776	0	0	0.07089091	0.07089091	0	0.12380631	0.0024716323	0.028648466	0.027187956	0.0010111224	0.10088754	0	0.027412651	0.026626222	1.556679	6.602067	3.9234917	2.7953038	1.672621	2.8433883	18.69891	10.262555	8.129761	0.07628357	0	0	0.39063028	0.42568251	0.2546905	0.014942141	0.023255814	0.027412651	0.121559374	0.068082236	0.3550163	0.03920908	0.078530505	0.032355916	0.81361645	4.1672845	2.4214134	0.028760813	0.23502977	0.95708346	3.8792272	1.2785081	0.32760364	2.5991461	5.1608806	3.0740366	0.08482193	0.056398157	0.10010111	0.041118976	0.093023255	8.946748	0.12931131	0.085158974	0.8849567	0.03258061	0.16020672	0.14762387
MGr2D2E2F_vRhyme_unbinned_14	0.14194845	0.14194845	2.169066	2.169066	0.01071309	0.01071309	0	0	0	0	0.1072146	0.1072146	0	0	0	0	0	0.2559424	0	0	0	0	0	0.0072815535	0	0	0	0	0	0	0	0	0	0	0	0.004770673	0	0.011298962	0	0	0	0	0	0	0	0	0	0	0	0	4.0413456	2.4499497	2.2956142	4.757282	4.0341477	6.907934	1.583696	3.7441413	0.21702377	0	0	0	12.146635	35.945683	0.560847	0.0011717442	0.074740544	0	0	0	0	0	0	0.056160025
CRr2D2E2F_vRhyme_unbinned_51	0.029603263	0.029603263	2.1514888	2.1514888	0.33197325	0.33197325	0	0	0.40420175	0.40420175	0.70309925	0.70309925	0	0	0	0	0.022397777	0.021008769	0	0	0	0	0	0	0	0	0.06971091	1.5886796	1.396215	8.875076	10.676708	4.012935	4.5371995	2.972133	2.4503863	0	0	0	0.09922736	0.053737305	0.00026043926	0.03541974	0.46965882	0.053216424	0	0	0	0.17336574	0.26512718	0.2963799	0.6839135	3.2701623	1.9000782	0.423127	0.9019012	0.96579564	5.2403855	1.2872645	0.6043059	0.23239864	1.2355239	0.36392048	0	0	0	0.15973608	0.18647452	2.162601	0.12613942	0.71256185	0.44456986	0	0	0.09905374
MGr2D2E2F_vRhyme_unbinned_12	0	0	1.5385361	1.5385361	0.008312485	0.008312485	0	0	0	0	0.013154709	0.013154709	0	0	0	0	0	0.04470987	0.023161972	0	0.06997014	0	0.040836092	0.011621338	0.005568558	0	0	0	0	1.3445243	0.26680654	0.06311032	0.17577274	0	0.3956097	0.011540635	0	0.0064562988	0.5524978	0.22863369	0.2573642	0.13994028	0.613994	0.14542814	0.17948511	0.080703735	0.7735453	0.1534985	0.63457346	0.13291906	0.7895247	0.3221693	0.24905173	1.245985	5.036317	6.739569	2.0082319	5.662658	17.853603	0	0	0	0.04793802	0.11556775	0.051488984	0.05052054	0.082156405	0.425228	0	0	0	0	0	0
BOr3G3H3I_vRhyme_unbinned_40	0.08943446	0.08943446	0.2187089	0.2187089	0.22479177	0.22479177	0.6749781	0.6749781	0.9038251	0.9038251	0.7844147	0.7844147	0.12883604	0.12883604	0.0726107	0.0726107	0.2406291	3.8114862	3.8854122	8.314226	0.03945638	0.020166593	0.21717449	6.173444	14.658538	25.4355	0.06521263	0.34743533	0.25745288	0.19300745	0.21427006	0.36332747	0.15475668	0.066856645	0.01770057	0.0729395	0.023016222	0.021591408	0.25350723	0.15267427	0.054910127	0.07381631	4.6555786	0.09787374	0.4165388	0.27433142	0.6921306	0.041100394	0.07151469	0.07957036	0	0.035949145	0.049430076	0.011288908	0.004274441	0.036168348	0.18522578	0.058636565	0.0041100397	0.08576282	0.38195968	0.2300526	0.10362779	0.0931609	0.07693994	1.056335	0.103847	0.030414293	0.17234765	0.36228627	0.10055897	0.04795046	0.012275318	0.088831656
MGr2D2E2F_vRhyme_bin_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6306444	0.31183988	0	0	0	0	0	0	0.05983728	0.06412482	0	0	0	0	0	0	0	0	0	0	0	0	1.9733963	4.240583	0.15382846	0.09079121	15.8800745	2.3674524	1.5967206	0.2548261	1.4417418	3.1334784	0	0.34950745	0.0971284	0.037312027	0.08445402	0.12722482	0	0	0	0	0	0	0	0	0
MGr1A1B1C_vRhyme_unbinned_34	0	0	0	0	0.05302096	0.05302096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11049986	0.0989282	0	0	0	0.0033197382	0	0	1.1216921	1.2002276	1.2402542	0	0	0	0.456796	1.1763256	2.9883335	0	0	0	0.08697714	0	3.4049132	33.8048	4.583705	4.9834013	1.9210851	1.3263777	0.22318126	0.0046476335	1.4392488	3.1215973	0	0.09200417	0	0	0	0	0	0.37427676	0	0.017547188	0	0	0	0	1.8932941
MHr1A1B1C_vRhyme_unbinned_22	0.9457243	0.9457243	1.0698946	1.0698946	1.731062	1.731062	0	0	0	0	0.023623584	0.023623584	0	0	0	0	0	2.0911753	0.42912924	0.9257126	3.3033972	1.920246	1.0204998	0	0.11382273	0.94953144	4.7102695	3.4795978	13.320089	0.37622023	0.57780164	0.564428	0.43664584	1.6268059	2.336197	0.006052323	0.07048028	0.103475206	0.12905115	0.020695042	0	0.25009763	0.98672396	1.0935181	0.06257322	0.37992972	0	0.0063451775	0.0028309254	0.3147208	0.11011323	0.77791876	0.33639205	0.26796174	0.37739164	0.040316284	0.2994924	1.0782897	0.5699922	4.5893207	3.4944358	8.256345	0	0	0	6.5571065	0.7212027	2.1001563	0	0.0102499025	0	0.038656775	0	0.21251464
BAr1A1B1C_vRhyme_unbinned_84	4.408627	4.408627	21.711727	21.711727	11.755632	11.755632	0.21442327	0.21442327	3.4696708	3.4696708	12.47824	12.47824	0.024648566	0.024648566	0.02060466	0.02060466	0.1915078	1.3291931	0	0.014057385	0.059984595	0	0.05844406	0.5803004	0.2229925	0.06884267	0.024552282	0.88263047	0.5234932	9.301656	3.8186982	3.0226266	6.8744464	0.94492584	0.6266127	0.2054689	0	0.2584248	3.0317736	1.7121124	2.999326	0.36963218	2.175236	0.86241096	0.098883115	0.46899673	0	1.3896592	5.3375697	1.9160408	0.34315425	0.89543617	0.85490084	0.80492973	3.081841	5.1567492	11.877238	7.657905	5.7841325	0.093106106	0.59570575	0.17687272	0.7135567	0.83968806	1.1608896	0.30454457	0.5898325	0.56393224	0.2031581	3.4981706	4.0962834	0	0	0.273445
MGr3G3H3I_vRhyme_unbinned_21	0.023601973	0.023601973	0.33083883	0.33083883	0.18667763	0.18667763	0.0014802632	0.0014802632	0.18495066	0.18495066	0.027302632	0.027302632	0	0	0	0	0	0.30970395	0.7627467	1.4279605	4.1175165	2.7092106	2.981661	0.38675988	0.55773026	0.25411186	0.24235198	1.3858553	0.4587171	0.42351973	0.99679273	0.2828125	0.48914474	0.6476974	1.0543586	0.54605263	0.3049342	0.2471217	0.22475329	0.67080593	0.5105263	2.4658718	2.1752467	1.0320724	0.009210526	0	0.9933388	1.7637335	0.34276316	2.9101973	2.2842104	2.298931	1.5771382	0.7606908	3.0877466	2.3054276	2.727796	5.833964	5.1837993	0.13651316	1.4794408	0.4256579	0.16060856	0	0	0.031825658	2.3638158	2.0324013	0.43050987	0.7493421	0.1799342	0.2671875	0.24440789	3.022862
SEr2D2E2F_vRhyme_unbinned_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6386967	0.18966646	1.6459597	0.53564614	1.0872711	0.42667124	0	0	0	0	0	0	0	0	0	0	0	0	0.3914096	0.2245578	0.4095531	0.03566037	0.010396195	0	2.6979976	1.0806631	1.9633143	0	0	0.15084451	0.47990543	0	0.85621923	0	0	0	0	0	0	0	0	0	0	0	0	0.22828904	0.018997978	0.0044717877	0	0.13452391	0	2.727107	8.996525	18.5825	0.2900111	0.012475434	1.3984734
CRr2D2E2F_vRhyme_bin_3	3.309252	3.309252	0.70550025	0.70550025	2.129828	2.129828	0.07268457	0.07268457	0.43054172	0.43054172	1.0699935	1.0699935	0	0	0	0	0	0.31363723	0.10678834	0.18637195	0.32619983	0.43421754	0.07546743	0.28445697	0.036880508	0	1.9513214	0.3083345	0.67084605	4.6699347	32.239143	15.24373	1.1700662	0.98931503	0.50679815	0.6288524	0.5829383	1.0725745	0.25324005	0.6058923	1.0103179	4.4130006	3.5656478	5.3211603	0.34868288	0.856166	1.2234788	1.8647776	0.2809096	8.780356	1.3748662	0.6443936	1.3263222	0.932031	1.3024446	1.1534241	1.2864692	1.322206	1.1298035	1.1899194	0.24584559	0.4283827	0.036103755	0.5756907	0.3136617	4.80794	2.3814106	0.7564541	0.5986447	0.33043224	0.060984336	0	0.014085541	2.5619109
SEr3G3H3I_vRhyme_unbinned_131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136343	0	0	0	0	0	0	0	0	0	0	0	0.005145019	0.006103405	0.21190417	0	0	0	0	0	0	0	0	0	0.0036822194	0	0.13281211	0	0	0	0.0992686	0	0.2593695	0	0	0	0	0.0071626734	0	0	0.15687263	0	0	0	0	0	0	0	0.017301386	0.1269609	0	5.0974526	0	0	12.639849	9.415284	10.3199
BAr3G3H3I_vRhyme_unbinned_7	0	0	0	0	0	0	0	0	0.03667574	0.03667574	0	0	7.3163943	7.3163943	6.008923	6.008923	8.9714155	0	0	0	0	0	0	0	0	0	0.33711433	0	0	0.06125227	0.06488203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016636419	0.012704174	0.19063823	0	0	0	0	0	0	0.28871748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MHr3G3H3I_vRhyme_unbinned_23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2841463	0.9824042	1.5671602	0.034146342	0.27552265	0.042857144	3.7824042	1.8862369	1.6699477	0	0	0	1.2969512	0.5052265	3.6666377	1.0058362	0.9978223	0.40444252	0.034756098	0.42700347	0.020993032	0	0	0	0	0	0	0.27334493	0	0.17325784	0.11367596	11.441899	0	0	0	0	0	0	3.0446863
LABRr1A1B1C_vRhyme_unbinned_112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.544927	3.893056	2.1044695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.312403
LASCr2D2E2F_vRhyme_unbinned_96	0	0	0.45430446	0.45430446	1.9736894	1.9736894	0	0	0	0	0	0	0	0	0	0	0	1.8935648	2.0752866	1.5797601	3.6658492	2.594738	2.3460135	1.6046126	1.5407913	1.6168733	1.8444562	2.0941083	1.4089072	0.68765324	0.06640599	0.023924714	0.2949831	0.87248987	2.4093711	0.85293925	0.82046527	0.40850952	0.47153556	0.6696269	0.17787792	0.9215322	8.481145	2.1864934	0.05500696	1.1112069	0.73503876	2.2141957	1.535158	0.13148652	0.0031811253	0.006097157	0	0	0	0	0.18052886	0.37881902	0	2.7455099	0.75319767	1.0856253	0.25667706	1.9281596	0.990788	1.1583272	0.75551724	0.623368	0	0	0	0	0	0.8430645
LASCr2D2E2F_vRhyme_unbinned_112	0.048489384	0.048489384	0.03933305	0.03933305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012624104	0	0	0.02553323	0.011959052	0.03313382	0.21713933	0.10105221	0.012778491	0.03528336	0	0	0	0	0	0	0	0.007731224	0.762446	27.236069	6.612429	0	0	0	0.118189156	0	0.70924187	0	0.060163412	0	0.10986414	0.09199088	0.12792741	0.1753361	0.5102727	0.66203505	0	0	0	0	0	0	0.12040996	0.049154434	0.018550187	1.6684718	1.743492	0.30084082	0.094567955	0.8180609	1.084794
MHr2D2E2F_vRhyme_unbinned_77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020246531	0.0020246531	0	0	0.015601738	0.00047638896	0.0014887155	0	0.0058953133	0.021020664	0.064074315	0.0028583338	0	0.013636635	0	0.024295837	0	0.0025605906	0.018638719	0.022985768	0	0	0	0	0.02894063	0.08902519	0.024712678	0	0.078425534	0	0	0	0.013457988	0	0.1333889	0	0	0	0.036443755	0	0	0	0	0.0075031263	0	0	0	0.0066694454	4.8859644	10.430536	9.087774	0.02763056	0.084380396	0	0	0	0.008991842	0.40522838	0.69010895	0.10736617
MHr1A1B1C_vRhyme_bin_3	0	0	1.6089743	1.6089743	4.4640837	4.4640837	0	0	0.013716063	0.013716063	0.1807598	0.1807598	0.003157994	0.003157994	0.030071644	0.030071644	0	1.0989348	0.50381786	1.2372266	2.6284878	1.5582579	1.0168269	0.3441742	0.22600867	0.3673171	3.4309483	8.6449375	9.258248	12.7297325	7.034879	10.006598	7.738028	9.914452	5.7127166	3.7654128	3.6420627	0.2899227	1.190328	1.6819853	2.0840404	1.1315516	1.7597096	1.2339272	0.6062877	0.11203808	2.6631787	0.28846154	0.7451923	2.793929	3.0447304	3.25707	1.3724548	3.3058069	1.3515271	1.1096814	2.4429204	1.3664687	0.48576546	3.4087954	7.188584	4.280213	0	0.0397813	0	0.6818439	1.1565328	10.080458	0	0	0	0	0	0.61368775
LAWAr2D2E2F_vRhyme_bin_30	7.0868564	7.0868564	2.780573	2.780573	7.38005	7.38005	0.21729283	0.21729283	1.7271916	1.7271916	0.09994555	0.09994555	0	0	0	0	0	0.61600786	0	0.0003266906	0.04699989	0.059762605	0	0	0	0	1.3485353	0.04081455	0.10819993	2.7188718	4.21322	0.51704234	0	0	0.23550038	0.08537515	0.14433192	0.29108134	0.6907111	0.33331156	0.3992595	1.5120113	1.1544594	2.4157248	0.122748554	0	0.04959164	0.73267996	0	24.493935	0	0.0045954483	0.30234128	0	0	0	0	0.042752914	0	0.44179463	0.0050963736	0.71917677	0.23839703	0.0071218554	0	1.8738756	0.85065883	0.13860394	0	0	0	0	0	0.57480127
BAr1A1B1C_vRhyme_unbinned_74	0.19456689	0.19456689	7.1802955	7.1802955	10.271104	10.271104	0	0	0	0	0.18856072	0.18856072	0	0	0	0	0	2.3329291	0.4468261	0.4447322	1.0039674	0.92517084	0.15164205	0	0	0	0	0.59141505	0.052788187	2.761792	0.83766806	1.4331607	0	0	0	0	0	0.33359048	0.36318052	0.455918	0.21726912	2.9753141	2.498843	1.6135663	0.7454265	1.117754	0.1195724	2.653295	1.412387	5.6772647	0.022757329	0	0	0.42720962	0.91216666	0.2679634	1.9518955	0.18310557	0.053945336	0	0.24063258	0.068878114	0	0	0	0.117203	1.2350122	0	2.5816069	5.0055103	1.0277165	0	0	0.60094774
BAr1A1B1C_vRhyme_unbinned_14	8.041136	8.041136	7.8134675	7.8134675	10.961246	10.961246	0.029317454	0.029317454	8.660467	8.660467	0.99560237	0.99560237	0	0	0	0	0	0.72340816	0	0	0.22033899	0.026202474	0	0	0	0	0.9571232	0.34173155	0.4934494	0.61328447	0.16078791	0.49418232	1.4805313	0.6126431	0.6417774	0.41475034	0.22134677	0.162437	0.14677049	0.043792944	0.18909757	0.8109024	2.031058	1.8065964	0.44012827	0.1220339	0	0.4693541	0.1844251	0.23197435	1.1289968	0.35419148	0.11113147	0.5986257	1.9723316	0.8238204	1.5379753	1.7215759	0.59807605	0.6767751	0.4273935	0.8564361	0	0	0	0.06037563	0.1300962	0.7497939	0	0	0.57388914	0	0	0.63518095
BAr3G3H3I_vRhyme_unbinned_53	0	0	0	0	0	0	0	0	0	0	0	0	11.125977	11.125977	3.8715148	3.8715148	1.2043024	0	0.05759684	0	0	0	0	0.01688582	0	0.020746961	0	0	0	0	0	0	0	0	0	0.66737247	0.6248465	1.3693173	0.88046473	0.50246435	1.6859131	0.47116598	3.353677	0.8350207	1.1010125	0.47506273	0.14216828	0.24971086	0.15912528	0.6032099	0.22620595	0.3624313	0.42364016	0	0	0	0	0	0	0	0	0	0.2652266	1.3103148	0.861853	2.5786018	3.8941834	0	0	0	0.032579493	0	0	2.713546
LAWAr2D2E2F_vRhyme_unbinned_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11159445	0	0	0	0.05801533	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6901542	0.46911877	1.5829529	0.2223275	0.45171848	0	2.9327676	1.8315961	2.6990697	0	0	0	6.4171333	0.25463003	21.387415	0	0	0	0	0	0	0	0	0	0	0	0	0.19127402	0	0	0.0503058	1.1637954	0	0	0	0	0	0	2.6753812
SEr3G3H3I_vRhyme_unbinned_242	0	0	0	0	0.22171865	0.22171865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058505002	0	0	0	0	0	0	0.05226604	0.29699823	0.038728666	0	0	0.21271336	0.015067687	0	0	0	0	0	0	0	0.19529136	0.079811655	0.20329605	0	0	0	0	0	0	0.1786345	0.062860504	0	0.24567392	0.0044143614	0	0.06138905	0.0059446734	0	0	0.03725721	0.2523249	0	0	0	0	0.047616243	0	0	2.362272	0.5444379	5.03349	14.779164	32.716362
SEr2D2E2F_vRhyme_unbinned_119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18458104	4.217033	2.8086367	0.7111092	1.2070742	2.0125344	1.6032796	2.6200206	2.4335508	0	0	0	0	0	0	0	0	0	0	0	0	11.623112	3.5778675	2.6318681	0	1.3941449	0	0.9767342	1.5080701	3.449605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9835167	3.5092719	5.2912946	2.1567652	0
SEr3G3H3I_vRhyme_unbinned_50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5001344	0.07760552	12.769692
SEr3G3H3I_vRhyme_unbinned_1	0	0	0	0	0.06188341	0.06188341	0	0	0.021255605	0.021255605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24843049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6058296	0	0	0.049147982	0.063049324	18.218744
SEr2D2E2F_vRhyme_unbinned_104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019129155	1.2075447	1.3863287	0.40204668	0.34847167	0.46204266	1.9581299	2.0513678	0.825296	0	0	0	0	0	0	0	0	0	0	0	0	1.8790716	3.591131	2.1818607	0	1.3211156	0	0.21697545	1.4033175	1.4990971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.52137	11.69875	3.2167747	0.71506923	1.1207947
SEr3G3H3I_vRhyme_unbinned_267	0	0	0	0	0	0	0	0	0	0	0.003776435	0.003776435	0	0	0	0	0	0.19242047	0.06722055	0.49489072	0.1077839	0.23551627	0.13293052	0	0	0	0	0	0.0061311536	0	0	0	0.028389907	0	0	0	0	0	0.02630176	0.32215214	0	0	0.14976898	0	0	0	0.046561223	0.26634973	0.62626624	0.3626266	0	0	0	0	0	0	0.008397015	0.017860316	0	0	0	0	0.44175404	0	0	0	0.015016883	0.008041585	0.04336236	0.013595167	0.009152302	49.549583	24.648659	0.15150169
SEr2D2E2F_vRhyme_unbinned_50	0.29259178	0.29259178	1.8717301	1.8717301	2.2181797	2.2181797	0	0	1.1450869	1.1450869	17.229502	17.229502	0	0	0	0	0	0.7773137	1.1259618	0.3383161	0.017036712	0.025610024	0.64288855	1.9351506	0.71070564	0.12178501	0	0	0.0035172566	0	0.116838865	0.14959332	0.012750055	0.12706089	0	0	0	0	0.63134754	0.1664102	0	0	0.5694658	0	0.08452407	0.75522095	3.5249505	0	0	0	0	0	0	0	0	0.16531105	0	0	0	0	0	0	0	0	0	0	0	0.01780611	3.3152342	1.5927676	5.7610464	0	0	0
MHr2D2E2F_vRhyme_unbinned_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.860989	1.2069546	0.024517266	0	0	0	0	0	0	0	0	0
BOr3G3H3I_vRhyme_unbinned_17	0	0	0.14272927	0.14272927	0.07917247	0.07917247	0	0	2.0536106	2.0536106	0.0078575695	0.0078575695	0.15526159	0.15526159	0.09200318	0.09200318	0.11696837	0.5731052	1.1177641	3.9267952	0.33101255	0.012134474	0.10861348	6.0367017	5.236921	5.0067635	0	0.02327432	0	0	0	0	0.73731846	2.107221	0.8179829	0	0	0	0.10145216	0.24865726	0.87039983	0	1.611299	0	0.95882237	1.2995822	1.222399	0	0.107817784	0	0	0	0	0	0	0	0.012432863	0	0	0	0.023473244	0	0	0.4273921	0.8271335	0	0	0.43564752	0.028943704	0.061667	0.70091504	0.36681917	0.03948677	0.26765466
SEr2D2E2F_vRhyme_unbinned_56	0	0	0.17413121	0.17413121	0	0	0	0	0.053358268	0.053358268	0.43606046	0.43606046	0	0	0	0	0	0	0.03746299	0.27065608	0.017765312	0	0	0.03175939	0	0.016362786	0.39738196	0.32968676	0.21290323	0.048776686	0.18008415	0.15137915	0.057877515	0.10014025	0.27897772	0	0	0	0.56060463	1.254979	0.31809255	0	0	0	0.0038959016	0.1902135	0.32058594	0	0.67180926	0	0	0	0	0	0	0	0.23923951	0.12261181	0	0.39806762	0.28362164	0.09823905	0	0	0	0.0046127476	0.014804426	0.15917096	0.8940003	1.4660121	26.609818	0	0	0
LABRr1A1B1C_vRhyme_bin_9	0	0	0.21832521	0.21832521	0	0	0	0	0	0	0.08693353	0.08693353	0	0	0	0	0	0.0094071515	0.06763455	0.03366306	0.025335418	0.09487563	0.16929567	0.14106321	0.33059418	0.09879712	0	0	0	0.5702342	0.48747548	0.09790487	0	0	0	5.4404726	4.022141	6.834868	0.03773876	0.38953757	0.23479325	0.46835276	0.66643167	0.6439162	0.016567161	0	0	4.345531	2.0217555	5.759027	0	0	0	0	0.16334736	0.17376792	0.30653653	0.03213192	0.07562072	0	0	0	2.771133	1.134476	2.3529665	0.9973012	2.009462	0	0	0	0	0	0	11.817398
