Genome	BAr1A.filtered Trimmed Mean	BAr1B.filtered Trimmed Mean	BAr1C.filtered Trimmed Mean	BAr2D.filtered Trimmed Mean	BAr2E.filtered Trimmed Mean	BAr2F.filtered Trimmed Mean	BAr3G.filtered Trimmed Mean	BAr3H.filtered Trimmed Mean	BAr3I.filtered Trimmed Mean	BOr1A.filtered Trimmed Mean	BOr1B.filtered Trimmed Mean	BOr1C.filtered Trimmed Mean	BOr2D.filtered Trimmed Mean	BOr2E.filtered Trimmed Mean	BOr2F.filtered Trimmed Mean	BOr3G.filtered Trimmed Mean	BOr3H.filtered Trimmed Mean	BOr3I.filtered Trimmed Mean	CRr1A.filtered Trimmed Mean	CRr1B.filtered Trimmed Mean	CRr1C.filtered Trimmed Mean	CRr2D.filtered Trimmed Mean	CRr2E.filtered Trimmed Mean	CRr2F.filtered Trimmed Mean	CRr3G.filtered Trimmed Mean	CRr3H.filtered Trimmed Mean	CRr3I.filtered Trimmed Mean	LABRr1A.filtered Trimmed Mean	LABRr1B.filtered Trimmed Mean	LABRr1C.filtered Trimmed Mean	LASAr3G.filtered Trimmed Mean	LASAr3H.filtered Trimmed Mean	LASAr3I.filtered Trimmed Mean	LASCr2D.filtered Trimmed Mean	LASCr2E.filtered Trimmed Mean	LASCr2F.filtered Trimmed Mean	LASYr2D.filtered Trimmed Mean	LASYr2E.filtered Trimmed Mean	LASYr2F.filtered Trimmed Mean	LAWAr2D.filtered Trimmed Mean	LAWAr2E.filtered Trimmed Mean	LAWAr2F.filtered Trimmed Mean	MGr1A.filtered Trimmed Mean	MGr1B.filtered Trimmed Mean	MGr1C.filtered Trimmed Mean	MGr2D.filtered Trimmed Mean	MGr2E.filtered Trimmed Mean	MGr2F.filtered Trimmed Mean	MGr3G.filtered Trimmed Mean	MGr3H.filtered Trimmed Mean	MGr3I.filtered Trimmed Mean	MHr1A.filtered Trimmed Mean	MHr1B.filtered Trimmed Mean	MHr1C.filtered Trimmed Mean	MHr2D.filtered Trimmed Mean	MHr2E.filtered Trimmed Mean	MHr2F.filtered Trimmed Mean	MHr3G.filtered Trimmed Mean	MHr3H.filtered Trimmed Mean	MHr3I.filtered Trimmed Mean	SEr2D.filtered Trimmed Mean	SEr2E.filtered Trimmed Mean	SEr2F.filtered Trimmed Mean	SEr3G.filtered Trimmed Mean	SEr3H.filtered Trimmed Mean	SEr3I.filtered Trimmed Mean
BOr2D2E2F__bin_82	0.12173162	0.2845338	0.19119233	0	0.020228438	0.0330283	0	0	0	0.36546105	0.85472	1.3073223	4.4065537	2.7043386	2.9418676	0.38363993	0.6927756	0.3404563	0.24013719	1.4679031	0.6694373	0.52960056	0.9639093	0.12572983	0.545945	1.0266172	1.2558613	0.6176346	0.42031893	0.34044605	0.23777719	0.8313279	0.58192235	2.3752136	2.2182953	1.0818436	0.14577965	0.011804314	0.8579716	1.3898011	0.30809584	2.969954	2.3099766	1.8928492	1.6646936	1.2276797	2.7180574	2.1857884	2.336351	5.405295	4.541319	0.18620308	1.2971016	0.43826687	0.15543063	0.039682023	0.01801467	0.14816897	2.256935	2.2770402	0.09223315	0.31688365	0.042633414	0.37543598	0.36985585	3.2695472
CRr3G3H3I__bin_87	0.058661364	1.4623132	0.0518528	0.417513	2.181957	0.18896139	0.1991756	0.23780078	0.17720139	0.3442757	0.05163298	0.1437333	0.12036664	0.09765944	0.12912713	0.3814973	0.33551252	0.26189986	0.014322883	0.04845124	0.06856396	9.934201	0.9935662	0.032160092	19.099348	0.47172195	0.7051749	0.011235386	0.0146415755	0.039922826	0.18176958	0.33431318	0.22241995	0.29341277	1.1719242	0.1880448	0.09883751	0.18746653	0.37992507	0.6511046	0.2576226	0.004932914	0.0054953913	0.036953818	0.23613268	1.6465662	2.947351	8.079718	5.5526047	8.515435	5.686441	0.02037476	0.0833292	0.074950874	0.1806438	0.28330752	0.2120728	0.049723554	0.0018484127	0.4348109	0.2552362	10.581198	0.7317143	0	0	0.2043561
SEr3G3H3I__bin_118	0.10385671	0.08620186	0.32433543	0.8104519	0.51439035	0.24751301	0.051743742	0.07753962	0.10688462	1.4678317	1.750239	1.7015929	3.270699	3.0273423	2.4880657	1.1895688	1.4148947	0.92450386	0.6135445	0.20928471	0.33658314	0.15776204	0.102389365	0.1790996	0.14448664	0.3127412	0.5019769	0.12498258	0.0701024	0.0043819384	0.3632886	0.87024367	1.0205249	0.16916737	0.8868783	0.16244775	0.25233904	0.24245368	0.4210849	0.18511216	0.38167828	0.29265696	0.027113928	0.10083761	0.09990372	0.009561672	0.019625986	0.07189668	0.11110405	0.46048215	0.011128168	0.4157712	0.2640979	0.29676038	0.4164911	0.51327825	0.21082842	0.15889671	0.44609773	0.31866854	2.272407	1.4643657	4.605435	26.7386	55.828724	100.66536
LASAr3G3H3I__bin_94	0.035001516	0.18017995	0.6707896	0.19134642	0.17842822	1.3662448	0.07607164	0.12943718	0.31326383	0.29256463	1.9966029	0.50833595	1.2354922	0.54398906	1.5233172	2.9408636	3.2398932	1.8069572	0.058395516	0.05302422	0.09581561	0.66557235	0.078844555	0.42294928	0.28135467	0.1144298	0.07370653	0	0	0	3.9696476	2.0708091	4.892849	0.092966504	2.0335073	0.3510657	0.74012554	0.7509188	3.0016294	0.036574285	0.6900834	0.05259647	0	0.09800064	0	0	0.03643105	0.30063182	1.4968479	0.07073276	0	0.041954443	0.07180879	0.04895558	0.0020850198	0.30626076	0.04486671	0.31460196	0.1452621	0.028016727	0.14932576	1.2267463	1.7485262	0.025447438	0	0.0037619565
LASAr3G3H3I__bin_91	0	0	0	0	0	0	0.09998251	0.0005590044	0.019883087	0.4028879	0.58535767	0.36658648	0	0.0028095345	0.18025151	3.0500882	2.6413717	1.2519072	0	0	0	1.2042648	0.5683766	0	0.7494698	0.0829369	0.10914883	0	0	0	8.903623	7.968813	12.832681	0	2.2824414	0.23848283	3.4089384	5.517195	3.970756	2.012693	3.2600052	0.67026424	0.011027437	1.1343473	1.4008414	0.102077425	0.43963492	1.9478976	4.998125	0.1507987	0.15317553	0	0	0	7.635092	6.807459	8.212582	2.3084517	7.64182	0.14977099	0	0	0.5495556	0.088172734	0	0.019171432
BAr1A1B1C__bin_105	0.09761023	7.58522	1.1909792	4.2827706	10.174942	1.3593762	0.6897513	1.10695	0.6250424	0.44315827	0	0	0	0	0.021370735	0.18342493	0.22268674	1.636082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070219725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67753845	0.00601977	0.036699906	0	1.0823829	1.0316095
BOr3G3H3I__bin_91	0.024296654	1.7014025	0.3866775	0	0.000644088	1.3362086	0	0	0	0.8448365	1.5178667	1.1855717	1.5883361	0.6931737	2.9178445	4.8995557	7.68674	2.2275574	0.0060081542	0	0	0	0.03288883	0	0	0	0	0.3448201	0.34702942	0.2786631	1.5246804	1.1930428	3.2606807	0.0017082335	3.4189997	0.07640344	0.31703198	0.5558623	0.11591984	0.9694408	0.67457086	0.72085685	0	0	0	0	0.34306788	0.32790747	0.44505316	0.17983557	0	0.000090012305	0	0	0.41041476	0.83750045	1.7548815	0.20572445	0.26461315	0	0	0	0	0	0	0.5526682
SEr2D2E2F__bin_94	0	0	0	0	0	0	0	0	0	0.3626958	0.14504799	0.18877551	0.8208561	0.73653036	0.7363696	0.015677147	0.013988348	0.03487926	0	0.002770797	0	0	0	0	0.03975337	0	0	0	0	0	0	0	0	0.0036829691	0.10863439	0.04970767	0	0	0	0.00810001	0	0.011756579	0	0	0	0	0	0	0	0.011933892	0	0	0.006055799	0	0	0	0	0	0	0	6.4656186	6.02708	4.0654855	2.3586354	4.894027	2.751949
BAr1A1B1C__bin_12	7.056425	1.757074	0.99267656	0.0054224357	0.0053596143	0	0	0	0	0.82724273	0	0	0	0.049172703	0	0	0	0	0.56308454	0.007102223	0.0709519	3.6666613	0.5821802	1.3201143	0	0	0	0.3677963	0.29973757	1.0045122	1.0873975	0.064293526	0.123971045	0.8753604	2.0013397	5.0925207	0.14967111	0	0.03243492	0.41276884	0	4.378374	0	0	0.018547311	0.03494231	0.12612131	0	0	0.047710743	0	0.15071176	0	0.19989403	0	0	0	0.35461268	0	0	0.07201167	0	0	0	0.05626059	1.7882478
LASCr2D2E2F__bin_129	0.44511038	1.473187	0.13024628	0.027546726	0.081050985	0.03340975	0.111042894	0.09945576	0.1257794	0.14253697	0.0060006375	0.019768039	0.03118533	0.004047586	0.11022042	0.021590564	0.015792	0	0.7911911	0.21928447	0.3732797	3.9034605	3.0854232	2.128492	1.8497536	1.6685762	1.0835838	2.8380742	2.2986794	2.4164002	0.009303422	0.011090818	0.0013194376	5.3768206	9.368317	10.745807	0.009481967	0.03271522	0.0063841576	4.9987435	1.0059543	4.65237	1.0022941	2.0843225	0.9217113	0.46932694	1.4309595	0.65766394	1.0175939	1.0395339	1.8064082	0.9274838	0.24280585	0.40268278	0.110383175	0	0	0.1704179	0.62953806	1.4473268	1.3789992	0.035048246	0.75141203	0.49950093	0.20904224	6.12828
BAr1A1B1C__bin_73	14.811198	0.6538845	1.0803934	0.7589268	4.4716024	0.2901704	0.0150887165	0.13353941	0	0.2179794	0.06619102	0.38921985	0.20004919	0.3591441	0.11592574	0.025624735	0.029019393	0.01291936	0.97327715	0.1693459	0.20375639	0.69605035	0.55265766	0.41821504	0.88542056	0.9972859	1.2460392	0.49406773	0.28910246	0.6813678	0.038247537	0.075853795	0.022410989	0.6026676	0.6351618	0.43259212	0.01758704	0.043023318	0.012847662	0.39132196	0.15859167	0.37874243	0.23570673	0.13701354	0.09477379	1.9792933	0.5769803	0.3351371	0.1489611	0.9636246	0.74673086	0.8040871	0.16294505	0.2631319	0.039271284	0.005788651	0	0.079841785	0.33198684	1.019201	1.8715334	2.1722758	1.5829903	1.0447452	2.1212764	3.4855924
SEr2D2E2F__bin_113	0.0049088756	0.0037159694	0.041379962	0.03601667	0.004035019	0.00083668134	0.053612232	0.05450444	0.05473267	0.0040332936	0	0	0.012863466	0.017524349	0	0.049190402	0.017111968	0	0	0	0.014089469	0.004533357	0.020653512	0.044652965	0.007927767	0	0	0	0	0	0.039009053	0.035744205	0.11071048	0.011728754	0.08493021	0.03288641	0.050969955	0.04684035	0.0289397	0	0.024500929	0	0	0	0	0	0	0.022395736	0	0.06837399	0	0	0	0	0	0	0	0.018629415	0	0	0.8186477	1.3994396	13.926876	2.583833	1.7466987	1.200379
BAr1A1B1C__bin_56	8.167035	12.41568	4.185518	0	6.5075555	4.2898083	0	0.009708272	0	0.78774595	0	0	0.096990675	0.054346908	0	0	0	0	1.6045982	2.4781048	1.4773833	2.8381338	2.660576	1.3526721	2.8979282	1.5726295	3.0572114	0.025571879	0.030559575	0	0	0	0	0.2745365	0.11687459	0.204475	0	0	0.013737089	0.0022519135	0	0.23398624	0.7880145	0.116182655	0.002629143	0.9359537	0.60405177	0.2872767	0.124656245	0.3550767	0.3292907	1.8081539	1.9313655	1.1795124	0	0	0	0	0.029924953	6.9809303	1.3476443	2.1778822	0.5947612	2.6870635	1.9038996	15.212728
CRr3G3H3I__bin_64	0	0	0	4.6235247	0.5970511	0.04086804	0.19261484	0.15911035	1.1441903	0	0	0.0030895309	0	0	0	0.38566372	0.19547287	3.2448194	0.18002714	0.8977754	2.5018332	0	0	0	0.039792538	7.2056146	1.1903076	0	0	0	0	0	0	0	0.074855775	0	0	0	0	0	0	0	0.03792416	0	0	0.24978322	0	0.023089975	0	0	0	0.38226166	1.1351793	1.6844376	0	0	0	2.195093	1.0037532	0.4824578	0	0	1.4091405	0.14406203	0	0
LASCr2D2E2F__bin_140	0.67834747	0.7621725	0.5027512	0	0	0	0	0	0	0.046513394	0.11160863	0.12864546	0.027583811	0.0024058006	0.031729683	0.016790025	0.006922355	0	0	0.003699088	0.035011493	1.4904497	1.0104594	0.10059567	0.0005971181	0	0	2.0812201	1.8258476	2.699253	0.60706913	2.148771	0.46082345	11.8631935	7.087491	9.140817	0.3829199	0.46114916	0.9428883	9.153258	1.8027564	20.967167	0.04499882	0.072375394	0.109887995	0.027478907	1.0438048	0.36451882	0.13787434	0.15009886	0.85598564	0	0.03793456	0.0342802	0.65406585	0.5699321	0.2801568	1.7682861	10.547175	0.0019819639	0	0	0	0	0	5.1519303
SEr2D2E2F__bin_178	0.058703095	0.56944114	0.3892768	0	0.09047684	0.02717402	0	0.00090147386	0	0.9722588	0.2462715	0.12540248	0.55474764	0.4686606	0.17403263	0	0	0	0.05167686	0.7465152	0.38449448	0.4655013	0.79632497	1.0544995	0.8913468	0.46820238	0.6518245	0.1240449	0.10425898	0.17661588	0.14103596	0.44667998	0.024630748	0.7589072	0.7063131	0.6417402	0.029628512	0	0.23482731	1.5378844	0.094298586	1.0893155	0.52385265	0.44936293	0.2779594	0.3632136	0.34608224	0.22816376	0.49609777	1.0191487	0.44017106	0.03814949	0.39210516	0.20433162	0.014702334	0	0	0.3383308	0.51336485	0.6218038	2.5069032	21.812185	0.26440135	8.714888	5.8529725	12.087695
MGr3G3H3I__bin_155	0.011399062	0.12125186	0.024132267	0.03446505	0.0773768	0.0899714	0.017506775	0.019671775	0.026354527	0.030712543	0	0.0010429359	0.02075403	0.0036338107	0	0.0046939487	0.008815315	0.026023755	0.027378049	0.018010793	0.028177207	0.00762911	0.06703984	0.0184551	0	0.029803047	0.03707067	0	0	0.0041142395	0	0	0	0.014850286	0.04215117	0.016133558	0.0019165543	0	0	0.009850632	0.29006812	0	1.2826103	0.045467727	0	0.53801185	3.09419	1.0049142	1.7893958	21.580957	1.1566421	0.03243668	0.023965161	0.025458055	0	0	0	0	0	0.019084448	0.052677598	0.008444241	0.08635332	0	0	0.08139716
CRr3G3H3I__bin_52	0.06295483	0.45280364	0.9516803	0.18575591	0.08429081	0.69479096	0.08995216	0.33755997	0.11389239	0.34135413	0.03189375	0.04489308	0.34697962	0.1803087	0.12056968	0.006548139	0.020005306	0.04104713	2.365402	7.7421927	4.7622466	0.9813732	0.44362038	0.6659712	4.858613	15.013932	15.67242	0.7953809	0.6608149	0.27852282	0	0.12134159	0.016602583	0.6594865	0.80016875	0.4975088	0.020468453	0.061773885	0.19575259	0.44085643	1.0726086	0.47481757	1.2481556	3.28609	1.6827607	0.87951666	0.802012	1.7118603	3.2967565	5.344846	0.42482853	2.7830164	9.6051855	4.316696	0.05473836	0.18357995	0.051493675	0.033649724	0.23131765	12.098987	1.1012702	0.5067475	0.71149313	0	0	0.75702035
SEr3G3H3I__bin_236	2.691296	1.0928733	0.74554694	0.01148832	3.2430005	0.21781537	0	0	0	1.4805225	0.17513768	0.49050543	0.58106667	0.88605136	0.3307777	0.003796943	0.0058704773	0	1.6322255	0.65409833	0.5703803	0.8323785	1.9865525	0.5382202	0.40451092	0.17260267	0.48266187	0	0	0	0.44959295	0.29713672	0.18404077	1.6706758	1.1530432	1.8523831	0.8285427	0.010011112	0.19021659	0.40307948	0	2.9455154	0	0.02880258	0.014929446	0	0	0	0	0.1046103	0	0.5738694	0.45563415	0.56089103	0.0063044843	0	0	0.7675083	0.5238648	1.0904026	6.039993	2.4203923	0.1449398	8.893575	6.820535	53.34123
BAr1A1B1C__bin_124	0.008885922	2.2272117	11.073549	0.038769938	0.0385194	0.4743256	0.016634736	0.023652554	0.028188052	3.6975691	0.14024523	0.24522397	1.5675728	1.0801159	0.28982207	0.03286498	0.073056504	0.1555792	0.0990548	0.61160076	0.82823706	0.04433101	0	1.9481302	0.06607869	0.39640144	0.6307651	0	0	0.015536423	0.10452738	0.33486632	0.48486263	4.580159	2.258613	1.1722819	2.047786	0.08203213	1.1910901	0	0.0075160596	0	0	0	0	0	0	0.004449426	0	0	0	0.10954172	0.77952975	0.5052105	0	0.07745905	0.011523817	0.25003424	0	0.2942893	0	0	0.5661484	0	0	0.08021817
MGr1A1B1C__bin_25	0.030727925	0.07598492	0.08852734	0.8702833	0.40328863	0.26506352	0.63911957	0.5908658	0.34570262	0.4252821	0.117482014	0.25027862	0.17688578	0.14237408	0.18663214	0.58856136	0.57865405	0.436112	0.028206	0.0883832	0.13950434	0.020717451	0	0.09714774	0.7380246	0.8338557	0.50268745	0.029384136	0.03436491	0.097890824	0.2267663	1.4156233	1.1042446	0.5356561	1.415801	0.23614068	0.5991593	0.55094975	2.3995001	2.0994802	4.3158937	0.30001116	0.1071087	21.578995	4.2345757	0.003496385	0.53162116	0.28847063	0.76855063	1.4944084	0.021511817	0.029756412	0.15262301	0.14933	4.8971324	2.317122	2.702771	0.11259144	1.5513678	0.39455476	0.080006264	0.3439904	0.35298455	0	0	0.35048297
CRr1A1B1C__bin_77	0	8.163167	0.13424599	0	0	0.112206295	0	0	0	0.6573797	0	0.03979433	0	0	0	0	0	0	2.1006355	18.599905	9.446556	5.2820635	5.750082	0.54304373	0.43079403	1.6275058	0.55564207	10.987543	7.1644087	6.670909	0.06134445	0.3931161	0.048765123	7.0508585	2.681015	2.8074949	0	0	0.012107395	11.629547	1.0761874	14.656658	1.9713987	0.30415833	0.088492274	15.460495	8.8531885	3.9931667	2.4328506	4.536622	0.7227734	1.4170235	14.1672125	10.428668	3.9314775	0.74481815	0.69150096	0	3.2878277	0.8500337	0.05370294	0	0	0	0	11.5797415
LASAr3G3H3I__bin_2	0	0.010960117	0	0	0	0	0	0	0	0	1.5325358	0.7848064	0.8398403	0.40032583	0.90651035	2.252619	2.9511483	0.70603806	0	0.013763723	0	0	0	0	0.2647077	0.1343199	0.52689564	0	0	0	19.508646	5.7169886	11.727893	0.035221893	1.8049153	0.36521804	0.24428494	1.646685	1.4975325	0.15987194	2.2407575	0.023268394	0.2075179	1.1928755	0.6027105	0.17917079	0.3099588	1.4704614	4.953277	0.2815373	0.024033582	0	0	0	0	0	0	0.08786542	0.78212595	0.54322004	0	0.0062140254	0.50080776	0.72220576	0.39743993	0
SEr2D2E2F__bin_161	1.7606509	0.3619258	2.0705063	0	7.193223	0.5716616	0	0	0	0.48552695	0.64991015	0.40280378	0.5857307	0.38708317	0.29484934	0.27506146	0.41546568	0.25025317	0.58080775	1.146785	2.3922715	0.012196033	0.030785454	1.0339458	0.86791164	0.6150326	0.49215263	0	0	0	2.2457645	0.8791582	1.2986026	0.35950825	1.1456506	0.36238253	2.4576883	0.84284574	1.6330608	0	0.030694008	0	0	0	0	0	0	0	0.019332485	0.037195303	0	0.49352822	1.3063937	1.2549502	0	0.02161942	0	0.42295486	0.090705365	0.394043	0.6491452	3.9085941	6.8091335	0.24904974	0.17606558	0.47671887
BAr1A1B1C__bin_132	9.742967	10.475627	18.065271	4.252689	4.0501575	8.423494	2.5593843	3.7082481	4.785786	37.864117	19.373665	40.40253	52.822624	25.283901	36.030415	10.842577	15.401443	36.04608	1.8304385	0.96920013	0.818356	1.236075	8.4274	12.711923	0.3713684	0.6035279	0.8333455	1.8451489	2.071687	2.1147978	1.1164113	1.393878	2.3418376	1.1164215	8.753563	2.8777711	8.624478	7.356121	6.2082257	0.41478968	0.98006535	0.54973906	0	0.08487159	0.14357024	0.045592353	0.13541701	0.1668607	0.3627758	0.3935862	0.026606299	2.9732764	1.4347609	0.9022859	0.8262325	2.863726	2.024866	9.95572	0.45341235	0.62437266	4.9973445	0.34806	0.23258507	1.610474	0.27534562	4.807571
LASYr2D2E2F__bin_118	0.0068859686	0	0.048283465	0	0	0	0.113236584	0.057383303	0.12844849	3.3888314	1.6927283	0.89280254	8.497076	3.745024	5.441878	0.59102595	0.78581345	1.2395577	0.012413315	0.9253274	1.1531459	0	0.00051629054	0.06991635	0.033446133	0.7212471	0.20201902	0	0	0	5.6304984	4.2762256	0.69804925	1.1564053	0.99288505	0.6443561	3.9857013	3.133298	11.418759	0.052511882	1.3458267	0.024575291	0	0	0.00051838503	0	0	0.107835256	0.20438647	0.035272174	0	0.015133701	1.0616466	1.1118737	0	0.05541414	0.03099384	1.2456454	0.30184147	0.098699816	5.226756	0.29376933	6.508579	2.1395423	0.41053197	0.6179565
LAWAr2D2E2F__bin_93	0	0.098894976	0.016365217	0	0	0	0	0	0	0.0075421245	0	0.002594293	0.008937484	0.0012019911	0	0	0	0	0.07678654	0.15043512	0.17742795	0.03825404	0.006052247	0	0.08893282	0.07798981	0.071631074	10.303694	8.463117	4.1376553	0.07928071	0.13127026	0.034628194	10.112427	3.8136473	7.172801	0	0.024725145	0.025969682	6.8668947	2.6133816	11.768816	1.8628632	1.184739	0.8592654	0.60285586	1.8757377	0.4421867	0.39822668	0.80741876	0.8771493	0.057233423	0.10036039	0.11363656	1.4506481	0.24631009	0.24178669	9.4644985	9.278541	0.05265908	0	0	0	0	0	7.7219796
CRr1A1B1C__bin_118	2.1118684	1.3622282	4.4446816	0.20467864	64.34767	14.55723	0.012449104	0.085125	0.022409797	1.6046885	6.2846637	7.0731735	4.875893	1.5171214	3.4131987	13.68156	10.69032	5.1889877	7.7457824	17.978846	13.214653	2.019643	1.4367303	3.978683	2.9232106	5.9572115	3.6241593	0.81585926	0.7551274	0.7620473	15.210862	2.3782856	4.9776297	0.67719907	7.4089384	1.1652384	6.6494927	15.0826645	7.780886	0.570521	1.1286572	0.6321009	0.11789316	0.75833267	0.36283356	0.1320287	0.1572942	0.25487876	0.49505937	1.4954001	0.2901506	9.071776	14.832497	8.128304	0.071206704	0.37026238	0.33879626	3.0447361	0.87930727	1.802299	2.275666	15.730935	37.843056	2.1931212	2.4141498	3.3919365
MGr2D2E2F__bin_80	0.68073547	3.726639	2.3821926	0.01610623	0.645737	2.6374109	0.01672719	0.04134126	0.021544255	0.46717378	0.10514734	0.09965421	0.060713332	0.056886353	0.056285016	0.22186476	0.13214949	0.05814861	0.25738987	1.6133419	1.7045449	2.6547434	1.7313037	1.0172102	1.4489801	0.8078402	0.6136425	0.48188132	0.5101713	0.20246857	1.9067793	1.7495584	1.255691	0.60734165	1.3516718	0.6764616	0.09475438	0.5386022	0.95418406	0.56695735	2.1422677	0.77907896	4.9981527	10.349511	6.553597	1.9885417	1.7872772	4.980958	4.041289	2.3132656	0.9804948	0.2645392	0.98366845	1.016259	0.24496876	0.68170005	0.86021924	0.935454	4.411701	0.8541458	1.9936123	0.6490662	4.2058396	0	0	0.42704418
MHr2D2E2F__bin_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37615067	0	0	0	0	0.015957242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8626454	5.928783	6.7350855	0	0	0	0	0	0	0	0	0
MGr3G3H3I__bin_76	0	0	0	0	0	0	0	0	0	0.0049359733	0	0	0	0	0	0	0	0	0	0	0	0	0.006674967	0	0	0	0	1.0304565	0.60934746	0.44951427	0	0	0	0.025854059	0	0	0	0	0	2.5805671	0.010260712	1.3146025	4.0452323	3.0177588	2.6472857	1.894583	17.200714	9.247711	4.1130295	30.886868	31.416029	0	0	0	2.7922115	0	0	0	0.14745703	0	0	0	0	0	0	0.8256011
MHr2D2E2F__bin_16	0	0	0	0.027837286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6729536	0.8445598	0.9268553	0	0	0.03367432	0	0.10089972	0.00007170284	0	0	0	0	0.9202167	0.024521396	0	0	0	0.020598877	0	0	0	0	0	0	0	0	0.15120178	3.3466132	8.130195	0.29583827	0.09110228	0	0	0	0	0	0	1.5296534
CRr2D2E2F__bin_75	7.5419507	34.871906	20.65117	0.15365483	5.8368974	20.933865	0.052398108	0.08434088	0.25795594	2.4547305	0.060217652	0.026030852	0.11192481	0.08287905	0.12854874	1.0457479	0.49753192	0.25147152	0.2769466	2.209503	0.96669996	16.200016	8.217602	6.4115434	12.081631	1.7176718	1.0797247	0.3439845	0.31199583	0.6156662	5.872692	3.814004	5.237962	0.8954563	5.216305	1.8928963	0.2250595	0.8705764	0.30459544	2.1942577	10.197052	3.7248445	0.9287314	2.0454988	1.9111594	1.4669714	4.75803	8.305271	19.002182	10.421227	7.189646	0.32604215	1.615764	0.6970832	1.2884927	0.95243686	1.9002331	0.6596786	1.079158	1.2537369	0.65865403	6.2687063	8.130325	0	0	1.2739952
LAWAr2D2E2F__bin_144	0.5837425	0.39185342	0.5293264	0.017140886	0.022422366	0.15133783	0.0055307685	0.014895664	0.006022872	0.1984625	0.12730049	0.1628172	1.6855723	0.39994866	0.23486683	0.17055541	0.20500733	0.11844011	0.10160282	0.07629223	0.17400967	0.43251258	0.6451657	0.46467447	0.01662666	0.09624976	0.13010508	3.0363576	2.4987862	5.351883	0.09772355	0.41757122	0.30162078	2.495609	2.2508173	2.2765687	0.46294564	0.3482634	0.25232536	2.3364105	6.1628814	6.6748867	0.011795915	0.17155671	0.15144216	0.013195964	0.11610459	0.14130744	0.30138874	0.010670517	0	0.12227261	0.0870471	0.124673955	0.1541802	0.58922595	0.40142605	2.955443	0.17847367	0.15123028	0.22432761	0.020431468	0.058614634	0	0	10.275004
LAWAr2D2E2F__bin_30	0	0	0	0	0	0	0.09959189	0.07498384	0.13152432	0	0	0	0	0	0	0.028583154	0.01590548	0.035325676	0	0	0	0.030148568	0.014299463	0	0	0.019511135	0	0.59711105	0.48727265	0.29701227	2.6250703	1.4494513	2.3712404	0.028679127	1.0233386	0.17225529	0.0690205	0.44626117	0.08845815	3.6538253	7.5232363	0.46993598	0.03778705	0.087139376	0.14642847	0	0.18167394	0.17365292	0.28964725	0.3460505	0.20215923	0	0	0	4.323845	4.1896234	4.932865	0.25889266	1.5283167	0	0	0	0.006949902	0	0	0.6555918
