Genome	BAr1A.filtered Covered Fraction	BAr1B.filtered Covered Fraction	BAr1C.filtered Covered Fraction	BAr2D.filtered Covered Fraction	BAr2E.filtered Covered Fraction	BAr2F.filtered Covered Fraction	BAr3G.filtered Covered Fraction	BAr3H.filtered Covered Fraction	BAr3I.filtered Covered Fraction	BOr1A.filtered Covered Fraction	BOr1B.filtered Covered Fraction	BOr1C.filtered Covered Fraction	BOr2D.filtered Covered Fraction	BOr2E.filtered Covered Fraction	BOr2F.filtered Covered Fraction	BOr3G.filtered Covered Fraction	BOr3H.filtered Covered Fraction	BOr3I.filtered Covered Fraction	CRr1A.filtered Covered Fraction	CRr1B.filtered Covered Fraction	CRr1C.filtered Covered Fraction	CRr2D.filtered Covered Fraction	CRr2E.filtered Covered Fraction	CRr2F.filtered Covered Fraction	CRr3G.filtered Covered Fraction	CRr3H.filtered Covered Fraction	CRr3I.filtered Covered Fraction	LABRr1A.filtered Covered Fraction	LABRr1B.filtered Covered Fraction	LABRr1C.filtered Covered Fraction	LASAr3G.filtered Covered Fraction	LASAr3H.filtered Covered Fraction	LASAr3I.filtered Covered Fraction	LASCr2D.filtered Covered Fraction	LASCr2E.filtered Covered Fraction	LASCr2F.filtered Covered Fraction	LASYr2D.filtered Covered Fraction	LASYr2E.filtered Covered Fraction	LASYr2F.filtered Covered Fraction	LAWAr2D.filtered Covered Fraction	LAWAr2E.filtered Covered Fraction	LAWAr2F.filtered Covered Fraction	MGr1A.filtered Covered Fraction	MGr1B.filtered Covered Fraction	MGr1C.filtered Covered Fraction	MGr2D.filtered Covered Fraction	MGr2E.filtered Covered Fraction	MGr2F.filtered Covered Fraction	MGr3G.filtered Covered Fraction	MGr3H.filtered Covered Fraction	MGr3I.filtered Covered Fraction	MHr1A.filtered Covered Fraction	MHr1B.filtered Covered Fraction	MHr1C.filtered Covered Fraction	MHr2D.filtered Covered Fraction	MHr2E.filtered Covered Fraction	MHr2F.filtered Covered Fraction	MHr3G.filtered Covered Fraction	MHr3H.filtered Covered Fraction	MHr3I.filtered Covered Fraction	SEr2D.filtered Covered Fraction	SEr2E.filtered Covered Fraction	SEr2F.filtered Covered Fraction	SEr3G.filtered Covered Fraction	SEr3H.filtered Covered Fraction	SEr3I.filtered Covered Fraction
MHr2D2E2F__bin_85	0.057925887	0.054933857	0.068425186	0.045121614	0.07552486	0.11273383	0.08632746	0.10442942	0.11146245	0.20208721	0.19488324	0.18090497	0.1132952	0.083072685	0.12048446	0.39390466	0.36631337	0.22962411	0.09738947	0.11503524	0.10912472	0.09338145	0.12263098	0.096432984	0.23992908	0.21533963	0.13724639	0.70883	0.70773596	0.7149328	0.57445973	0.6457896	0.5342728	0.21914554	0.64290965	0.27571648	0.28353193	0.33219293	0.46134993	0.764676	0.84444326	0.5327504	0.04124842	0.19069515	0.15060446	0.055775795	0.069046505	0.1417516	0.14295189	0.075101435	0.09145109	0.098424405	0.1121377	0.08812812	0.889429	0.9823596	0.980642	0.25923	0.7391483	0.13475065	0.0793468	0.04813905	0.098581515	0.19616018	0.25266227	0.80385786
BAr1A1B1C__bin_86	0.9853651	0.5874044	0.48693928	0.045683466	0.29772025	0.26477543	0.1407214	0.19835925	0.1260927	0.52908665	0.14850217	0.25148422	0.3097466	0.4306139	0.21829106	0.28993884	0.21083698	0.16155063	0.49757114	0.12651888	0.26738867	0.3536395	0.6719802	0.3118664	0.11959602	0.18576068	0.2690669	0.26560858	0.27457672	0.48643944	0.35617247	0.2102513	0.25448048	0.373231	0.5307062	0.48928434	0.4062213	0.7079463	0.35012373	0.16236049	0.6986478	0.43007946	0.05196791	0.057595152	0.04798582	0.08543991	0.062844895	0.06224534	0.0970751	0.12396949	0.053977963	0.30901167	0.102908805	0.21160136	0.0636411	0.13210876	0.21824281	0.78984797	0.21864358	0.1757036	0.31218368	0.3920066	0.46694383	0.109497726	0.1488801	0.7298683
MGr3G3H3I__bin_9	0.021842066	0.06856507	0.020555519	0.060998615	0.020528192	0.066677324	0.08311879	0.06484907	0.05793	0.024849255	0.020557452	0.029380469	0.03588721	0.059481114	0.037383188	0.034704894	0.04462994	0.04585313	0.02087232	0.03979958	0.032471087	0.04743544	0.06334874	0.038928013	0.8157118	0.42580846	0.39063585	0.037795514	0.026321288	0.027496593	0.03006703	0.02751183	0.024962915	0.024707781	0.04722408	0.026095659	0.01802208	0.024049513	0.022773122	0.34672827	0.1620234	0.07358817	0.08497824	0.101904094	0.11402353	0.1808428	0.5629819	0.6996443	0.6591076	0.9748078	0.98337185	0.024818784	0.041507885	0.03087451	0.8098568	0.0409137	0.03485701	0.018570557	0.052468456	0.46899176	0.02612879	0.2179711	0.8544575	0.72676826	0.69674355	0.09676491
MGr3G3H3I__bin_71	0.16484708	0.48983875	0.13010444	0.07613463	0.13629337	0.10129819	0.0398618	0.050425187	0.039919645	0.13823056	0.052707125	0.079247884	0.062403664	0.06758273	0.05251684	0.046677068	0.04965113	0.047433503	0.12831025	0.10109146	0.11146192	0.15309912	0.13644342	0.16200604	0.28210032	0.21453609	0.22672717	0.33160287	0.20897558	0.28148952	0.076743074	0.1051021	0.08051556	0.29128855	0.28625602	0.254602	0.058913957	0.06655115	0.05300694	0.29849938	0.14349361	0.28695697	0.62403345	0.19524549	0.12773734	0.9136185	0.8639603	0.7703716	0.4085885	0.9522438	0.97263265	0.1081346	0.101577446	0.10212011	0.11435964	0.0744397	0.06588985	0.071513794	0.17722462	0.24478532	0.19280557	0.25036317	0.22238265	0.2918876	0.34035885	0.5096139
LABRr1A1B1C__bin_59	0.035889037	0.049547378	0.0810077	0.027063629	0.0345584	0.05048729	0.025679793	0.028873963	0.042533804	0.11074571	0.044457834	0.050098628	0.044029836	0.03341563	0.037074137	0.031403	0.030938476	0.034252524	0.04540337	0.06939551	0.08344177	0.035452608	0.017538248	0.04872266	0.041512225	0.04928852	0.05187937	0.91495	0.9435857	0.22740924	0.032303393	0.047266148	0.04632118	0.066253036	0.10031526	0.067501076	0.030888092	0.028742848	0.06604906	0.013984819	0.027177325	0.023862528	0.021625878	0.063249364	0.06498702	0.05111702	0.07625362	0.078689195	0.06363653	0.03181171	0.010951922	0.053530864	0.07318289	0.07403196	0.027478142	0.109823786	0.07595	0.055185173	0.017467631	0.04842559	0.021132134	0.009352496	0.011648335	0.0058359676	0.0044287196	0.3307488
SEr3G3H3I__bin_163	0.18357795	0.09671971	0.1485952	0.025916085	0.5139996	0.15014763	0.20281164	0.19340312	0.18073297	0.11118251	0.33956975	0.32174107	0.4476326	0.28094923	0.27234954	0.3655684	0.39827615	0.2778115	0.17618616	0.20313035	0.24903935	0.13305889	0.18163851	0.1498902	0.30131167	0.25679085	0.334686	0.044690415	0.043230142	0.033297177	0.55099314	0.44442633	0.58115333	0.12984572	0.26961187	0.109713994	0.40484115	0.14879577	0.53103614	0.057720136	0.031090958	0.09272972	0.07859892	0.14452817	0.09907409	0.13853179	0.092587344	0.0858668	0.11223388	0.13797154	0.11802524	0.18318602	0.19344115	0.14858313	0.03868764	0.04176655	0.03324537	0.06796209	0.07988765	0.39740825	0.24211085	0.60997665	0.68218714	0.98463845	0.98589665	0.9987815
LASYr2D2E2F__bin_88	0.4023755	0.2921842	0.715567	0.34166023	0.25987795	0.35110515	0.46136847	0.3851841	0.70988476	0.65148175	0.77492243	0.8228554	0.5310304	0.35712022	0.65079296	0.7243727	0.82944727	0.8564432	0.7355795	0.51920706	0.74158937	0.23935054	0.2470427	0.37188086	0.23101565	0.5830914	0.47384927	0.28266528	0.269319	0.17849015	0.9608418	0.95484465	0.94295317	0.64424133	0.94382834	0.73494047	0.7442189	0.95441604	0.9535627	0.48823705	0.794055	0.4597368	0.57599765	0.76921856	0.8086097	0.3106872	0.44917613	0.69478285	0.7442749	0.76718616	0.23513952	0.698572	0.59322035	0.704321	0.43005896	0.45798096	0.19981016	0.65808094	0.69464123	0.3611818	0.2893832	0.2778803	0.452523	0.22500946	0.15630381	0.35647902
SEr2D2E2F__bin_26	0.94564825	0.08371371	0.025297755	0.0014329852	0.0005244157	0.00021593587	0.0007490276	0.00081939955	0.0003769238	0.119501226	0.097027026	0.051380686	0.095304355	0.23329751	0.14699882	0.0031667382	0.01625785	0.005452863	0.011069605	0.0163369	0.030320192	0.58498716	0.73832667	0.13087834	0.009115579	0.0060139103	0.008239303	0.026987165	0.020170242	0.24379209	0.36441687	0.31610072	0.08805701	0.39100155	0.66887486	0.94899046	0.10849813	0.0040005976	0.059802186	0.5796673	0.0058818427	0.98489314	0.02256048	0.013561544	0.014715452	0.03554989	0.10522392	0.03973943	0.017085927	0.02334614	0.10412254	0.009721935	0.013904246	0.024458112	0.14440905	0.0077153696	0.055530705	0.8557524	0.47402167	0.010951034	0.997377	0.4906786	0.016764432	0.34027398	0.89215595	0.41701362
SEr3G3H3I__bin_177	0.2317125	0.110698365	0.18908972	0.039700747	0.62426805	0.079257086	0.030435368	0.0852417	0.015945194	0.053592816	0.30255973	0.52073145	0.3513931	0.26137322	0.21225776	0.045696307	0.10961125	0.1792506	0.11714868	0.71489346	0.30516788	0.35048357	0.48150915	0.7345417	0.93316865	0.8991044	0.8678983	0.02361503	0.021257551	0.021318635	0.85744053	0.85877377	0.8726185	0.4628908	0.57281244	0.38895208	0.52693075	0.20851481	0.3986948	0.40609172	0.117090076	0.33443138	0.037550524	0.12982336	0.059431605	0.045915563	0.21057959	0.21065657	0.77372944	0.4745345	0.9155354	0.0962781	0.67234236	0.17946349	0.22768569	0.069953226	0.07271497	0.35926595	0.6066186	0.9375044	0.31064653	0.9865246	0.9648733	0.99144185	0.991111	0.9608659
SEr3G3H3I__bin_127	0.01310566	0.013655479	0.011299333	0.009331203	0.019170618	0.014576672	0.005430386	0.006639741	0.006324766	0.28087577	0.019186027	0.04144383	0.010733795	0.012903793	0.017901473	0.009864687	0.009513346	0.024669424	0.0111242775	0.0095099555	0.010793894	0.013259141	0.014653721	0.016363274	0.026348159	0.021416739	0.019816285	0.016956242	0.015184431	0.016076962	0.025775224	0.03941899	0.02375347	0.022054086	0.04163152	0.03230001	0.017403739	0.022249788	0.021427834	0.031042267	0.021865161	0.023366377	0.0127635645	0.018264527	0.011316283	0.008173316	0.011665159	0.010149458	0.020915924	0.025717285	0.031536918	0.011661461	0.010276743	0.011523389	0.09640599	0.014241356	0.010953538	0.014517498	0.0259022	0.020421887	0.021537242	0.033167884	0.02926645	0.99242795	0.992436	0.98952264
LABRr1A1B1C__bin_116	0.063231505	0.1411471	0.071789026	0.039728653	0.047300983	0.04044921	0.05823126	0.067900255	0.0583009	0.05292676	0.037147284	0.04394334	0.04575433	0.034685384	0.05494636	0.03737354	0.038772244	0.03404902	0.1455441	0.051975306	0.06873162	0.118577756	0.120939374	0.10190285	0.104180895	0.09040244	0.10203749	0.96479553	0.9333539	0.9835495	0.030782068	0.04246509	0.034546103	0.3020231	0.7662674	0.6638563	0.034075946	0.0480593	0.034488223	0.9475394	0.16235086	0.94113207	0.133286	0.12326446	0.08471847	0.1311587	0.38398132	0.13275456	0.15244168	0.16037986	0.2797639	0.14323325	0.056138616	0.062161814	0.055991907	0.028540239	0.022429757	0.108014256	0.080093056	0.11877925	0.14815457	0.033873525	0.06495613	0.07287048	0.051289726	0.99107665
MHr2D2E2F__bin_120	0.039140474	0.03620334	0.03441801	0.01913504	0.019091614	0.054170325	0.060328357	0.0606512	0.05934344	0.071886554	0.06261061	0.085341014	0.045918014	0.034454983	0.040880147	0.11093087	0.1115886	0.080181055	0.019354654	0.021492861	0.022713771	0.017826904	0.04130238	0.023177816	0.017278114	0.028170396	0.017274888	0.048952423	0.046200786	0.03853163	0.11470427	0.23332998	0.39148763	0.025839128	0.08572478	0.033650845	0.09902141	0.116834044	0.07713126	0.30855542	0.19226086	0.08072947	0.015613631	0.08851786	0.07805749	0.0112404395	0.021941273	0.028833585	0.030291604	0.025601149	0.022185951	0.016437497	0.022489442	0.017209873	0.9916952	0.9800855	0.7797309	0.06250962	0.30770314	0.015827416	0.025280412	0.014088734	0.032499045	0.08551943	0.035731975	0.06463256
MGr2D2E2F__bin_117	0.0005321474	0.00038518725	0.00097127835	0.00023618597	0.0002752587	0.0002443504	0.000055110057	0.0001294649	0.0001554162	0.00023706073	0.00007581278	0.00027234282	0.00093745417	0.0007729987	0.00036302657	0.00016882923	0.00008135294	0.00011750981	0.0022055686	0.018861054	0.0057063694	0.00050765404	0.0015028425	0.0017250323	0.0032794857	0.0019638427	0.00035573688	0.65878946	0.5827291	0.41788527	0.00010263884	0.00022160658	0.00021927388	0.0014176989	0.0007657091	0.0010255136	0.00018457495	0.00019098989	0.00025338962	0.0010610874	0.00036069387	0.0015448312	0.8018863	0.066489555	0.069659114	0.99908036	0.3675109	0.11383055	0.00023997661	0.07055108	0.0121160485	0.0030762493	0.018835101	0.003585653	0.00096311385	0.00048082796	0.00064382545	0.00070301775	0.0018991102	0.0022044023	0.0016051898	0.0005545996	0.00023881026	0.00040414042	0.0002166496	0.5100981
BOr3G3H3I__bin_37	0.1341361	0.09172834	0.2392644	0.19197789	0.07794222	0.097643815	0.25143144	0.28523687	0.4685848	0.9577985	0.95382214	0.96860963	0.970483	0.93851537	0.9240717	0.9836033	0.9918129	0.9350462	0.015565608	0.02246898	0.029036757	0.014632377	0.008573273	0.019107312	0.015547219	0.018481473	0.017542401	0.05164005	0.06313937	0.06292144	0.19179066	0.1446458	0.35261446	0.036998853	0.94812936	0.075698666	0.32671997	0.40369725	0.6541906	0.037282012	0.07907922	0.13963522	0.0069292164	0.026948761	0.04135488	0.024739621	0.057575155	0.10937188	0.10493049	0.0207541	0.012669623	0.018418478	0.024837032	0.024991225	0.03166747	0.25008085	0.12840526	0.28120834	0.053224217	0.015406942	0.015456269	0.007495417	0.014911563	0.0059280214	0.0034338566	0.10237234
LASAr3G3H3I__bin_57	0.030723125	0.040354136	0.10772886	0.019236688	0.031909816	0.032303996	0.031908154	0.023698928	0.02634022	0.13466845	0.36998633	0.49817386	0.55796736	0.41043973	0.50302863	0.12508976	0.11313522	0.06822414	0.111007735	0.29006225	0.283291	0.14093088	0.1326772	0.05811463	0.46836078	0.31264052	0.12103542	0.57265836	0.51402783	0.19362293	0.67157114	0.9496257	0.83156675	0.43146414	0.6649328	0.5565726	0.474347	0.0865354	0.89531744	0.48245156	0.3122937	0.34204528	0.63304293	0.62025267	0.6693294	0.36187136	0.6607634	0.54402035	0.6662956	0.69755995	0.6453659	0.117903166	0.2154976	0.20873176	0.41282514	0.32784945	0.3322062	0.28977275	0.51687974	0.12247091	0.15660666	0.07575051	0.42197433	0.17695236	0.16584432	0.4931675
BAr1A1B1C__bin_48	0.9800067	0.67490417	0.6530158	0.0115688415	0.3277033	0.10835048	0.0022149803	0.006316939	0.0015850479	0.1868292	0.026721392	0.05236119	0.10238268	0.14805982	0.049828425	0.025809964	0.027463712	0.011782695	0.16360696	0.10049041	0.14584097	0.44187817	0.32619292	0.10149838	0.11321942	0.070232175	0.09752008	0.47707793	0.42786428	0.34033152	0.42677918	0.24507505	0.22685105	0.7143246	0.6343137	0.71995664	0.13354144	0.15609534	0.16957405	0.49319828	0.21624719	0.71446836	0.12841778	0.14140114	0.17617284	0.103215195	0.14377783	0.087247044	0.09711669	0.1677727	0.1406546	0.09080327	0.08331314	0.15925804	0.2864149	0.3015611	0.31691092	0.3592665	0.65630037	0.09579129	0.046804536	0.036932074	0.027767405	0.019005425	0.028891277	0.4661274
BAr2D2E2F__bin_71	0.9220949	0.9409695	0.94635856	0.72678167	0.97690994	0.98951674	0.6381717	0.84872586	0.9178641	0.9200331	0.93392223	0.93629867	0.92436373	0.9028914	0.9268912	0.93093	0.93703794	0.9346209	0.941138	0.94769007	0.9496825	0.94515043	0.9402758	0.9444615	0.9501473	0.9542202	0.95477307	0.8542107	0.82668847	0.52965266	0.9678832	0.9418606	0.94830996	0.79820985	0.9379132	0.7999952	0.9261974	0.9292997	0.9404524	0.8621754	0.9043358	0.865954	0.9304709	0.9421781	0.9390977	0.90864944	0.92592424	0.934325	0.94468075	0.9451805	0.91020095	0.94318277	0.9481967	0.9483128	0.86371684	0.91163886	0.88765126	0.89147246	0.9245984	0.9500864	0.9251939	0.90359575	0.9251667	0.9140932	0.92095745	0.9212489
LASYr2D2E2F__bin_106	0.025495557	0.03912942	0.038987752	0.030645723	0.0267689	0.024720406	0.032886304	0.036291737	0.040288746	0.04570949	0.06945074	0.07102168	0.040434033	0.03171932	0.044991985	0.061054476	0.079368815	0.09795395	0.03389523	0.031659972	0.031546805	0.031546805	0.03656955	0.037387457	0.032905873	0.042950936	0.057082992	0.019643843	0.019584069	0.054005146	0.104104325	0.69341534	0.90543747	0.03041258	0.063874714	0.03902689	0.9916612	0.61971045	0.44102392	0.11722511	0.2507488	0.07208039	0.0339231	0.046996232	0.03403882	0.026641905	0.032798663	0.029744428	0.03181717	0.045766924	0.014782977	0.034287702	0.032815255	0.031989474	0.13460582	0.6404427	0.61413586	0.2928859	0.059424188	0.062656045	0.05254142	0.020103743	0.014436456	0.0023314115	0.0030993307	0.088243924
LASAr3G3H3I__bin_7	0.14410299	0.13671318	0.18531184	0.13982627	0.1277982	0.10796591	0.17770544	0.16737136	0.1453401	0.12031202	0.1005555	0.11368265	0.12482461	0.106459185	0.116623454	0.15264592	0.12216792	0.10365113	0.06185939	0.06438119	0.08967575	0.09845008	0.13046691	0.11408469	0.25068521	0.10565888	0.14927077	0.12569277	0.15434533	0.10680094	0.9703574	0.9929432	0.98814833	0.08945752	0.17086327	0.11424116	0.25424448	0.2036608	0.7107916	0.9453662	0.45171914	0.21478431	0.048186574	0.05313612	0.05101044	0.06786107	0.93987465	0.53286266	0.93849075	0.37900963	0.63942444	0.05900505	0.06463154	0.06906309	0.9477622	0.9066247	0.9552462	0.14237161	0.95261997	0.18410143	0.09844184	0.04645009	0.10999902	0.071830295	0.080027826	0.16164029
LASCr2D2E2F__bin_124	0.007750239	0.16874863	0.16359276	0.0024879675	0.007210698	0.024052277	0.0010076496	0.007094279	0.0005352854	0.18360136	0.20935494	0.36505002	0.3883056	0.38061678	0.22895229	0.18945971	0.18804991	0.20455258	0.31703272	0.51947546	0.46464807	0.18577532	0.13636068	0.06962266	0.43496785	0.20712687	0.2876978	0.8633077	0.83509594	0.6058673	0.78586763	0.45493206	0.57966965	0.87233067	0.8928204	0.83863074	0.21655986	0.30971774	0.42075133	0.8240568	0.53483003	0.527143	0.6169077	0.91257524	0.87398636	0.20986955	0.3492547	0.23562223	0.55989814	0.412857	0.35394612	0.36617652	0.4552789	0.3310766	0.6790373	0.44527385	0.50277734	0.8128349	0.958977	0.39094952	0.04008591	0.05966775	0.012585133	0.06333815	0.06992359	0.7594547
MHr1A1B1C__bin_12	0.25966492	0.07167478	0.32167995	0.52748317	0.34636623	0.18272558	0.44650447	0.31915691	0.3181269	0.39659044	0.36249444	0.445731	0.4534572	0.29864636	0.39348024	0.24576803	0.3914573	0.5630245	0.90726924	0.82728344	0.9363898	0.20555055	0.4711845	0.8334305	0.30891693	0.9314226	0.8337542	0.15809417	0.21161978	0.43146315	0.104991764	0.22929484	0.359632	0.18543984	0.5873691	0.30727968	0.31606808	0.6420118	0.4655766	0.044296253	0.21193159	0.021275463	0.19966862	0.17951223	0.36642438	0.21014814	0.033125103	0.1838404	0.107754655	0.26580086	0.099807695	0.9461051	0.92250407	0.9579061	0.026695115	0.25198412	0.13919324	0.7478128	0.23718332	0.7117711	0.82690954	0.16848105	0.32931906	0.1135699	0.048518624	0.6969857
BAr1A1B1C__bin_80	0.9931402	0.95231426	0.9852381	0.07006647	0.15799907	0.40069786	0.10565026	0.11626099	0.22718358	0.76275396	0.31217143	0.3885479	0.6928932	0.75866663	0.52645653	0.45055652	0.42171776	0.13354628	0.050115287	0.12228355	0.1370591	0.6564063	0.9621822	0.7176343	0.08977844	0.10516501	0.05930309	0.059959266	0.058906168	0.12555166	0.70662624	0.9380614	0.9052552	0.7073291	0.781202	0.73953885	0.9457417	0.93042845	0.8986258	0.33876345	0.63034356	0.6722279	0.022984926	0.03301349	0.028102404	0.043560125	0.03011521	0.04131075	0.036078513	0.040590696	0.038691327	0.0461899	0.09298113	0.09284985	0.15284061	0.711219	0.2558556	0.43970108	0.14535636	0.05386358	0.07168874	0.0473082	0.09424877	0.10456192	0.48113474	0.20515814
LASCr2D2E2F__bin_65	0.007703059	0.038833607	0.17421669	0.0028125287	0.0033476627	0.00292598	0.0006520023	0.0015654207	0.0013005874	0.14761291	0.07063888	0.12011656	0.10439811	0.05837454	0.0496048	0.017933993	0.012514651	0.010768973	0.3272541	0.43417135	0.7317313	0.4971234	0.6535874	0.009637366	0.06911805	0.20991416	0.045158505	0.15369536	0.14965777	0.09065856	0.7594928	0.32655406	0.6539409	0.87862676	0.8738449	0.9513238	0.3071664	0.16438985	0.40193686	0.6390723	0.0504509	0.9187562	0.14858647	0.3169958	0.26712137	0.21445733	0.21122022	0.21292129	0.36998636	0.28489307	0.2448489	0.30991125	0.40921858	0.6551405	0.0503383	0.05688686	0.024489043	0.70761544	0.89176506	0.05048883	0.004062371	0.03286871	0.01001736	0.03386038	0.026431894	0.14956516
CRr3G3H3I__bin_20	0.47433004	0.7463411	0.2789564	0.015151421	0.88861066	0.093362674	0.00069029175	0.12432849	0.00085447077	0.15423524	0.026135767	0.04237925	0.050929077	0.035860173	0.025186544	0.017706012	0.01543226	0.005173489	0.64371985	0.8099936	0.82586324	0.53772247	0.3883238	0.88342434	0.99177027	0.96411765	0.9913153	0.8731445	0.772146	0.71578985	0.32697493	0.9226577	0.28159067	0.92003316	0.7789518	0.7558089	0.15679638	0.08987394	0.59814864	0.9941596	0.7082189	0.9887092	0.7836086	0.99025965	0.98827386	0.2512437	0.91138285	0.57223904	0.9388068	0.69126487	0.8376463	0.5822173	0.7883359	0.8613717	0.21425991	0.13417895	0.102663115	0.2762476	0.8190124	0.99420595	0.20310228	0.5559048	0.06946793	0.20037611	0.12280393	0.88285184
BAr3G3H3I__bin_54	0.41764864	0.22389746	0.37871963	0.9845961	0.887441	0.9082093	0.9935678	0.9939003	0.99575335	0.27175662	0.3648582	0.4371419	0.22783707	0.17701524	0.27051166	0.59133893	0.7078772	0.6922227	0.2037373	0.17646584	0.17826022	0.10600827	0.1492416	0.28554425	0.14860275	0.2680947	0.17914581	0.14526685	0.15539382	0.15851086	0.18061626	0.17647293	0.23966077	0.09976322	0.5423427	0.094585225	0.36310717	0.2782942	0.31064373	0.06633664	0.10657524	0.082775064	0.025739124	0.06444475	0.08053877	0.07345036	0.071664356	0.1107919	0.12276419	0.1306958	0.064882465	0.29694313	0.20426801	0.16014296	0.2152867	0.48617676	0.440672	0.19291426	0.15791763	0.14116639	0.2814915	0.12122122	0.13017735	0.19397229	0.10803247	0.32613775
SEr2D2E2F__bin_169	0.008447134	0.0066341413	0.0027190119	0.0022559988	0.0034168663	0.0029286065	0.032554787	0.051564053	0.10691223	0.006757993	0.00559522	0.0068284925	0.0065107667	0.0042728693	0.0062459153	0.023818983	0.04198606	0.017659288	0.01696953	0.08990174	0.021350056	0.025550518	0.0189864	0.11703374	0.4183277	0.2888512	0.14598827	0.00097318523	0.0010565467	0.0009955737	0.0071552694	0.057618473	0.0057943347	0.002166921	0.016209275	0.00147907	0.03393001	0.005619514	0.04982394	0.0007812158	0.001287577	0.0009426988	0.0029247955	0.004684913	0.005556635	0.0013985668	0.0010984655	0.0044791293	0.019226959	0.006293074	0.0015843437	0.015625745	0.097339004	0.01778552	0.0010636919	0.0013742729	0.0010670264	0.0017020024	0.0009255501	0.096361056	0.03437159	0.9022799	0.9939418	0.18543062	0.04414774	0.026381752
BOr2D2E2F__bin_15	0.0053162407	0.042550657	0.014950254	0.008638999	0.002655961	0.00872278	0.0034799569	0.013833455	0.0054164333	0.1788874	0.015856303	0.67326844	0.76331717	0.9803027	0.15452252	0.0043004975	0.0028641194	0.003469592	0.035496596	0.06616323	0.05377047	0.054644562	0.06515785	0.06338203	0.051704437	0.05078716	0.05332047	0.18139221	0.15886189	0.25019327	0.006629106	0.0048576016	0.0023683398	0.07881079	0.021299511	0.02834839	0.0020764002	0.0011694866	0.002649915	0.01699124	0.020414192	0.042494513	0.09426459	0.06501534	0.05668987	0.3342011	0.07162458	0.061030097	0.062735096	0.114601046	0.09484588	0.029179296	0.06079171	0.047090404	0.0006452042	0.0029003958	0.001165168	0.0031612415	0.022744527	0.056837566	0.034308106	0.044982046	0.042322632	0.002421891	0.0032717986	0.3762793
CRr2D2E2F__bin_78	0.6215272	0.6811646	0.87403995	0.05217884	0.6921303	0.4948151	0.03778725	0.056497365	0.032074787	0.105298735	0.023953874	0.03012142	0.033263203	0.03774712	0.023743482	0.015916388	0.01580207	0.016324526	0.5944393	0.8235598	0.74597335	0.9839433	0.9912596	0.9622181	0.6774337	0.5103294	0.6024053	0.245519	0.23909631	0.05508226	0.23024133	0.5766646	0.20786941	0.40736058	0.43071976	0.3462757	0.19930899	0.097319864	0.21297307	0.25017244	0.11345589	0.7502717	0.28253862	0.75723875	0.78670317	0.42139998	0.71232074	0.82783264	0.9491363	0.6929695	0.16462363	0.55025005	0.74116135	0.6477285	0.042696577	0.036808502	0.027563872	0.19195765	0.6129607	0.6465204	0.06656386	0.07051462	0.122974634	0.047837213	0.045090433	0.1549818
CRr2D2E2F__bin_49	0.32475042	0.3436764	0.11910931	0.04457768	0.16277069	0.09840601	0.16209972	0.13168998	0.09743662	0.23403417	0.46376544	0.45445985	0.38613373	0.64308953	0.33384776	0.08583538	0.13370006	0.17823282	0.2202303	0.29470536	0.25458637	0.92464566	0.98339474	0.9604232	0.59804255	0.46186596	0.58225626	0.13214861	0.10323724	0.10018898	0.38840172	0.66308546	0.54919654	0.4228024	0.43923172	0.3726553	0.5050982	0.15179174	0.3900091	0.45023644	0.27053666	0.5086667	0.55574983	0.30732846	0.39256105	0.39306772	0.48289248	0.54136795	0.45443723	0.7238999	0.41626453	0.16222757	0.25910348	0.19636093	0.13712056	0.09997977	0.08567016	0.3244542	0.24874932	0.69046766	0.93247557	0.9253289	0.9358709	0.9163384	0.91845745	0.9434834
