"","BAr1A Covered Fraction","BAr1A Read Count","BAr1A Trimmed Mean","BAr1B Covered Fraction","BAr1B Read Count","BAr1B Trimmed Mean","BAr1C Covered Fraction","BAr1C Read Count","BAr1C Trimmed Mean","BAr2D Covered Fraction","BAr2D Read Count","BAr2D Trimmed Mean","BAr2E Covered Fraction","BAr2E Read Count","BAr2E Trimmed Mean","BAr2F Covered Fraction","BAr2F Read Count","BAr2F Trimmed Mean","BAr3G Covered Fraction","BAr3G Read Count","BAr3G Trimmed Mean","BAr3H Covered Fraction","BAr3H Read Count","BAr3H Trimmed Mean","BAr3I Covered Fraction","BAr3I Read Count","BAr3I Trimmed Mean","BOr1A Covered Fraction","BOr1A Read Count","BOr1A Trimmed Mean","BOr1B Covered Fraction","BOr1B Read Count","BOr1B Trimmed Mean","BOr1C Covered Fraction","BOr1C Read Count","BOr1C Trimmed Mean","BOr2D Covered Fraction","BOr2D Read Count","BOr2D Trimmed Mean","BOr2E Covered Fraction","BOr2E Read Count","BOr2E Trimmed Mean","BOr2F Covered Fraction","BOr2F Read Count","BOr2F Trimmed Mean","BOr3G Covered Fraction","BOr3G Read Count","BOr3G Trimmed Mean","BOr3H Covered Fraction","BOr3H Read Count","BOr3H Trimmed Mean","BOr3I Covered Fraction","BOr3I Read Count","BOr3I Trimmed Mean","CRr1A Covered Fraction","CRr1A Read Count","CRr1A Trimmed Mean","CRr1B Covered Fraction","CRr1B Read Count","CRr1B Trimmed Mean","CRr1C Covered Fraction","CRr1C Read Count","CRr1C Trimmed Mean","CRr2D Covered Fraction","CRr2D Read Count","CRr2D Trimmed Mean","CRr2E Covered Fraction","CRr2E Read Count","CRr2E Trimmed Mean","CRr2F Covered Fraction","CRr2F Read Count","CRr2F Trimmed Mean","CRr3G Covered Fraction","CRr3G Read Count","CRr3G Trimmed Mean","CRr3H Covered Fraction","CRr3H Read Count","CRr3H Trimmed Mean","CRr3I Covered Fraction","CRr3I Read Count","CRr3I Trimmed Mean","LABRr1A Covered Fraction","LABRr1A Read Count","LABRr1A Trimmed Mean","LABRr1B Covered Fraction","LABRr1B Read Count","LABRr1B Trimmed Mean","LABRr1C Covered Fraction","LABRr1C Read Count","LABRr1C Trimmed Mean","LASAr3G Covered Fraction","LASAr3G Read Count","LASAr3G Trimmed Mean","LASAr3H Covered Fraction","LASAr3H Read Count","LASAr3H Trimmed Mean","LASAr3I Covered Fraction","LASAr3I Read Count","LASAr3I Trimmed Mean","LASCr2D Covered Fraction","LASCr2D Read Count","LASCr2D Trimmed Mean","LASCr2E Covered Fraction","LASCr2E Read Count","LASCr2E Trimmed Mean","LASCr2F Covered Fraction","LASCr2F Read Count","LASCr2F Trimmed Mean","MGr1A Covered Fraction","MGr1A Read Count","MGr1A Trimmed Mean","MGr1B Covered Fraction","MGr1B Read Count","MGr1B Trimmed Mean","MGr1C Covered Fraction","MGr1C Read Count","MGr1C Trimmed Mean","MGr2D Covered Fraction","MGr2D Read Count","MGr2D Trimmed Mean","MGr2E Covered Fraction","MGr2E Read Count","MGr2E Trimmed Mean","MGr2F Covered Fraction","MGr2F Read Count","MGr2F Trimmed Mean","MGr3G Covered Fraction","MGr3G Read Count","MGr3G Trimmed Mean","MGr3H Covered Fraction","MGr3H Read Count","MGr3H Trimmed Mean","MGr3I Covered Fraction","MGr3I Read Count","MGr3I Trimmed Mean","MHr1A Covered Fraction","MHr1A Read Count","MHr1A Trimmed Mean","MHr1B Covered Fraction","MHr1B Read Count","MHr1B Trimmed Mean","MHr1C Covered Fraction","MHr1C Read Count","MHr1C Trimmed Mean","MHr2D Covered Fraction","MHr2D Read Count","MHr2D Trimmed Mean","MHr2E Covered Fraction","MHr2E Read Count","MHr2E Trimmed Mean","MHr2F Covered Fraction","MHr2F Read Count","MHr2F Trimmed Mean","MHr3G Covered Fraction","MHr3G Read Count","MHr3G Trimmed Mean","MHr3H Covered Fraction","MHr3H Read Count","MHr3H Trimmed Mean","MHr3I Covered Fraction","MHr3I Read Count","MHr3I Trimmed Mean","SEr2D Covered Fraction","SEr2D Read Count","SEr2D Trimmed Mean","SEr2E Covered Fraction","SEr2E Read Count","SEr2E Trimmed Mean","SEr2F Covered Fraction","SEr2F Read Count","SEr2F Trimmed Mean","SEr3G Covered Fraction","SEr3G Read Count","SEr3G Trimmed Mean","SEr3H Covered Fraction","SEr3H Read Count","SEr3H Trimmed Mean","SEr3I Covered Fraction","SEr3I Read Count","SEr3I Trimmed Mean"
"MGr3G3H3I__bin_125",0.00804242,0,0,0.007554431,0,0,0.02453061,0,0,0.013835858,0,0,0.016301144,0,0,0.013626608,0,0,0.013358318,0,0,0.012532027,0,0,0.01841533,0,0,0.02103135,0,0,0.050023615,0,0,0.08565311,0,0,0.20880486,0,0,0.17207374,0,0,0.4664536,0,0,0.028653441,0,0,0.024070574,0,0,0.06695539,0,0,0.01733146,0,0,0.026614754,0,0,0.022826305,0,0,0.009209885,0,0,0.0058025806,0,0,0.011459652,0,0,0.016778162,0,0,0.026612403,0,0,0.017277647,0,0,0.0066186828,0,0,0.0071085007,0,0,0.0057756733,0,0,0.0619373,0,0,0.033344984,0,0,0.0061863367,0,0,0.3859288,0,0,0.30152363,0,0,0.14288685,0,0,0.49118903,0,0,0.9596633,144613,5.0951357,0.57193846,36142,1.1313803,0.43287873,0,0,0.34929252,0,0,0.98647267,199662,7.145914,0.9987813,489585,17.37203,0.47731057,0,0,0.23303296,0,0,0.017620128,0,0,0.02668581,0,0,0.01810472,0,0,0.0034169708,0,0,0.0068511833,0,0,0.0054943217,0,0,0.024890073,0,0,0.54165256,34246,1.0449623,0.012796921,0,0,0.009104346,0,0,0.013229006,0,0,0.02046081,0,0,0.25511998,0,0,0.27505594,0,0,0.11636928,0,0
"BOr1A1B1C__bin_20",0.09652131,0,0,0.09608735,0,0,0.26044577,0,0,0.12814486,0,0,0.09513034,0,0,0.105521716,0,0,0.06288368,0,0,0.06878933,0,0,0.082014926,0,0,0.96996725,191988,7.1688914,0.5266541,38593,1.1206776,0.8933633,105611,3.7857146,0.9355868,163087,6.003526,0.7960958,79934,2.7533524,0.6167546,53633,1.580097,0.1950432,0,0,0.28335616,0,0,0.4598679,0,0,0.09393106,0,0,0.07636251,0,0,0.08883262,0,0,0.065676585,0,0,0.06796667,0,0,0.06924296,0,0,0.06424346,0,0,0.08976939,0,0,0.08745176,0,0,0.054529995,0,0,0.05127194,0,0,0.0679661,0,0,0.089643754,0,0,0.089616776,0,0,0.12640397,0,0,0.075972684,0,0,0.20553155,0,0,0.12143313,0,0,0.040565774,0,0,0.054092385,0,0,0.056132887,0,0,0.03405135,0,0,0.039473012,0,0,0.045138072,0,0,0.056921262,0,0,0.07401144,0,0,0.036438398,0,0,0.08855155,0,0,0.08280049,0,0,0.08265912,0,0,0.05067075,0,0,0.07072134,0,0,0.056861676,0,0,0.11877373,0,0,0.07624334,0,0,0.07564609,0,0,0.07140966,0,0,0.0453795,0,0,0.066705264,0,0,0.062160794,0,0,0.075915344,0,0,0.13291867,0,0
"MHr1A1B1C__bin_78",0.959505,555386,15.700693,0.97084606,1223615,35.304756,0.97525907,1136050,35.026337,0.8411681,146679,3.8610427,0.9532237,704034,19.53138,0.9625188,901633,25.370077,0.069027044,0,0,0.079284675,0,0,0.048683167,0,0,0.8773616,249817,6.2201962,0.68380207,115480,2.650739,0.76431894,200630,4.8125095,0.65123874,95323,2.2147338,0.6441221,97031,2.2290015,0.7553474,187970,4.430134,0.62747,92925,2.0871737,0.72993994,170614,4.116005,0.6447299,101217,2.30736,0.9611146,287645,7.9637637,0.97149646,326951,9.081088,0.9926939,700810,20.046923,0.96189,444776,12.32878,0.9434618,318253,8.481309,0.95536125,269435,7.370648,0.91270673,225679,5.835553,0.8710526,155627,4.0508394,0.8143791,125424,3.188799,0.8728772,726082,19.26183,0.8748494,742324,20.199856,0.86125493,561957,14.904017,0.5589157,65122,1.4361773,0.74266577,169504,3.996622,0.6368206,85555,2.0402887,0.7842685,179821,4.498239,0.85551375,359086,9.513702,0.85709375,338311,9.201321,0.68055445,96608,2.385332,0.7986873,191436,5.079532,0.7662405,143364,3.7171128,0.749827,137294,3.5333605,0.82730335,310354,8.048158,0.8294319,254160,6.720406,0.86417526,436781,11.42307,0.6882391,124106,2.5411398,0.7146085,126669,3.060975,0.97502,345567,9.555912,0.95052755,228368,6.2033634,0.9923616,579670,16.10155,0.63437444,76668,1.8913997,0.6411414,125969,2.6909485,0.70125556,141985,3.4588864,0.85435426,397669,10.598997,0.83584076,321306,8.307473,0.7579291,105046,2.5577366,0.52261114,53515,1.1715412,0.14607255,0,0,0.30110493,0,0,0.104425594,0,0,0.025600608,0,0,0.8863428,1049622,25.932013
"BAr2D2E2F__bin_2",0.107872255,0,0,0.03344857,0,0,0.17448129,0,0,0.9839545,289345,7.4230847,0.66516215,74442,1.677908,0.36627498,0,0,0.8666747,208257,4.9668684,0.9518992,298697,7.607701,0.95736426,274308,7.0430555,0.045000687,0,0,0.06678816,0,0,0.1071857,0,0,0.049261544,0,0,0.03767277,0,0,0.047697667,0,0,0.29442966,0,0,0.3827763,0,0,0.26208088,0,0,0.036950935,0,0,0.025732245,0,0,0.038188677,0,0,0.015513639,0,0,0.041314658,0,0,0.049465895,0,0,0.026678137,0,0,0.090190746,0,0,0.0653776,0,0,0.01234529,0,0,0.014218159,0,0,0.019954018,0,0,0.031820253,0,0,0.025546612,0,0,0.06879385,0,0,0.013598205,0,0,0.1862013,0,0,0.01617399,0,0,0.008284844,0,0,0.011987426,0,0,0.0131067345,0,0,0.01201403,0,0,0.0114461,0,0,0.015776912,0,0,0.0199418,0,0,0.018110905,0,0,0.0075257653,0,0,0.049836766,0,0,0.030689908,0,0,0.035683833,0,0,0.017775703,0,0,0.049868096,0,0,0.04092546,0,0,0.04318063,0,0,0.018319199,0,0,0.0472393,0,0,0.21631186,0,0,0.016526138,0,0,0.075147696,0,0,0.12960397,0,0,0.023837108,0,0,0.10740877,0,0
"LASAr3G3H3I__bin_54",0.07608134,0,0,0.07170274,0,0,0.09721947,0,0,0.063365646,0,0,0.06065732,0,0,0.060107406,0,0,0.05934038,0,0,0.069914445,0,0,0.0725435,0,0,0.08738993,0,0,0.14025687,0,0,0.09285658,0,0,0.08667129,0,0,0.061774466,0,0,0.14647749,0,0,0.25195068,0,0,0.2619566,0,0,0.059949037,0,0,0.038459532,0,0,0.040923256,0,0,0.048712753,0,0,0.053975146,0,0,0.061504688,0,0,0.059182372,0,0,0.051547132,0,0,0.04367961,0,0,0.03524825,0,0,0.042911697,0,0,0.04556539,0,0,0.048044287,0,0,0.9347145,227831,5.0221844,0.9904779,495041,11.46158,0.99610454,638014,16.017868,0.18554515,0,0,0.6502598,89515,1.6980094,0.33371505,0,0,0.02737537,0,0,0.034706727,0,0,0.034360174,0,0,0.028309153,0,0,0.032449935,0,0,0.039459735,0,0,0.04229197,0,0,0.048158735,0,0,0.03309769,0,0,0.03653912,0,0,0.040106777,0,0,0.039643276,0,0,0.52027273,64006,1.0260035,0.96623296,406830,8.64421,0.93697214,225050,5.2344017,0.2735191,0,0,0.55311316,77374,1.2402433,0.03738006,0,0,0.04425113,0,0,0.034684587,0,0,0.0652034,0,0,0.03873324,0,0,0.04251283,0,0,0.07847382,0,0
"BOr2D2E2F__bin_74",0.59204835,228576,3.3204365,0.5878471,375179,5.424459,0.6610286,331253,5.2008724,0.6175739,359049,4.751836,0.7007055,653821,8.981378,0.727805,709194,10.291671,0.61928415,329270,4.5768547,0.6239181,383039,5.1628947,0.67133975,431869,6.1186357,0.992834,2026481,34.595985,0.9919808,3752359,63.709198,0.99286413,3184001,54.83505,0.9965652,3438709,60.257217,0.99277484,2489872,41.134663,0.99602944,3451213,58.61997,0.98899025,2823380,48.54446,0.99187315,3722996,65.596756,0.9881824,3471506,60.124046,0.6612271,184354,2.702125,0.5725119,207333,2.8001719,0.41438797,0,0,0.7399949,251379,3.9290783,0.8102369,341786,5.3521767,0.7472691,251947,3.707274,0.5447132,157294,2.1166646,0.47089672,0,0,0.45982656,0,0,0.6431465,450318,6.410025,0.6599245,480993,7.0033417,0.6634166,483971,7.2735696,0.93287075,675456,10.984512,0.9351034,1028869,16.038671,0.94730586,1518888,25.353544,0.6655993,116698,1.8316333,0.9837241,1329206,23.78551,0.5723863,98519,1.4461625,0.11236031,0,0,0.38421667,0,0,0.449069,0,0,0.27064398,0,0,0.42374963,0,0,0.47694242,0,0,0.54141897,286378,3.3531973,0.43572694,0,0,0.2547181,0,0,0.72020084,278888,4.0285616,0.611096,247656,3.3769112,0.40428475,0,0,0.643763,878462,11.731616,0.72971845,2721501,36.781193,0.7260465,2450966,37.461273,0.9103106,975777,15.197814,0.6290405,258488,3.7285964,0.4573248,0,0,0.7629371,422873,6.1944213,0.4543498,0,0,0.41631126,0,0,0.70891345,186887,2.8689518,0.21663712,0,0,0.7514807,1008480,14.729405
"MHr2D2E2F__bin_49",0.0047125206,0,0,0.0069411634,0,0,0.00614947,0,0,0.0040878765,0,0,0.0051376726,0,0,0.005403124,0,0,0.0036073402,0,0,0.0035521348,0,0,0.0042056357,0,0,0.01958155,0,0,0.005652623,0,0,0.009852703,0,0,0.00604838,0,0,0.0065285577,0,0,0.005514251,0,0,0.0057712784,0,0,0.0057476186,0,0,0.005680046,0,0,0.004620751,0,0,0.0074374727,0,0,0.0055153267,0,0,0.005296298,0,0,0.006003391,0,0,0.0047567924,0,0,0.0068438374,0,0,0.0060419273,0,0,0.0062079015,0,0,0.13671687,0,0,0.12102764,0,0,0.1702476,0,0,0.0053099203,0,0,0.0073084217,0,0,0.0064459294,0,0,0.010461932,0,0,0.012081346,0,0,0.011373356,0,0,0.017170982,0,0,0.018473862,0,0,0.007873917,0,0,0.011692579,0,0,0.07809983,0,0,0.024107844,0,0,0.015165132,0,0,0.050295204,0,0,0.2586346,0,0,0.004775612,0,0,0.0068891845,0,0,0.004909682,0,0,0.9767928,228491,5.7246537,0.5975579,77415,1.5065339,0.8581677,121043,2.8670456,0.008235081,0,0,0.018760463,0,0,0.0067791324,0,0,0.0046347314,0,0,0.0045006615,0,0,0.0047360007,0,0,0.0036259808,0,0,0.003569521,0,0,0.25388694,0,0
"BOr2D2E2F__bin_32",0.47012696,0,0,0.35272247,0,0,0.87679064,175939,5.5434,0.004283242,0,0,0.0025278223,0,0,0.023968128,0,0,0.0011338387,0,0,0.0019809827,0,0,0.0017139214,0,0,0.859269,106859,3.0115426,0.69231474,63711,1.7194985,0.93497676,147763,4.3009753,0.98505974,252594,7.448609,0.91070765,131728,3.774288,0.89524287,130571,3.631843,0.03657489,0,0,0.12255119,0,0,0.53510135,41444,1.0571458,0.03458989,0,0,0.02116142,0,0,0.035096124,0,0,0.1621077,0,0,0.055616103,0,0,0.012327428,0,0,0.0028013536,0,0,0.017728668,0,0,0.016689427,0,0,0.0075939526,0,0,0.007471466,0,0,0.026575154,0,0,0.29215914,0,0,0.036419604,0,0,0.09412133,0,0,0.2208335,0,0,0.5058498,35602,0.9267393,0.67906517,56404,1.5825493,0.0034537236,0,0,0.0058746766,0,0,0.0062367823,0,0,0.009004001,0,0,0.0043334416,0,0,0.013353059,0,0,0.014715138,0,0,0.018759876,0,0,0.021482473,0,0,0.034550846,0,0,0.0249652,0,0,0.032170944,0,0,0.0027580704,0,0,0.008419455,0,0,0.0031763993,0,0,0.08149471,0,0,0.0137093635,0,0,0.010945716,0,0,0.0030414185,0,0,0.0012891224,0,0,0.0013141106,0,0,0.0016773316,0,0,0.00232814,0,0,0.042060908,0,0
"BAr2D2E2F__bin_37",0.7496768,121803,2.2651243,0.9629269,269963,6.248155,0.9870224,573080,14.564691,0.17687793,0,0,0.98564243,477630,11.016451,0.9907341,3969872,96.34994,0.13940977,0,0,0.23076515,0,0,0.4158363,0,0,0.9521457,293881,6.7053676,0.9489354,291443,6.659235,0.9426868,314574,7.287648,0.29506022,0,0,0.3315538,0,0,0.7286806,111517,2.2189844,0.9742792,725146,17.16663,0.9662416,410116,9.847071,0.90269554,188823,4.300347,0.15123372,0,0,0.68767893,80679,1.7206433,0.59502304,64573,1.291442,0.70275027,89378,1.8129476,0.9222085,222620,4.8821945,0.94256395,242866,5.6549554,0.9433637,268551,6.0410013,0.9626239,350906,8.141393,0.95680034,313433,7.320123,0.0909977,0,0,0.09819038,0,0,0.08430923,0,0,0.7121987,111781,2.0877123,0.4202769,0,0,0.22940424,0,0,0.12547307,0,0,0.91910714,213210,4.836285,0.18579043,0,0,0.3753971,0,0,0.122708514,0,0,0.24254316,0,0,0.27132297,0,0,0.3301174,0,0,0.8860041,170620,3.842997,0.5638597,67918,1.234114,0.59025395,131862,1.7096951,0.120584,0,0,0.13554424,0,0,0.6764913,79797,1.6822541,0.45747462,0,0,0.29575562,0,0,0.22277273,0,0,0.13830665,0,0,0.11085341,0,0,0.085325636,0,0,0.96977293,436588,10.256522,0.97529674,3763387,94.49935,0.97203684,2107634,51.36886,0.97597486,5241750,131.96953,0.17354704,0,0,0.17299709,0,0,0.3056459,0,0
"LABRr1A1B1C__bin_19",0.002546419,0,0,0.0031388705,0,0,0.0040706336,0,0,0.0020706553,0,0,0.0024686272,0,0,0.0021367467,0,0,0.0018945168,0,0,0.00214149,0,0,0.0024687853,0,0,0.004036165,0,0,0.0019014737,0,0,0.00259243,0,0,0.004986744,0,0,0.0060652364,0,0,0.0019678813,0,0,0.0020678092,0,0,0.0018960979,0,0,0.0021486052,0,0,0.0034671142,0,0,0.0075023305,0,0,0.0073935483,0,0,0.0032639382,0,0,0.003061711,0,0,0.0026142497,0,0,0.0038508559,0,0,0.0036590642,0,0,0.002780269,0,0,0.9966175,562207,11.925148,0.9965471,536595,11.63841,0.38797274,0,0,0.002443329,0,0,0.0020556345,0,0,0.0024634094,0,0,0.00865403,0,0,0.005139165,0,0,0.0045854514,0,0,0.9777229,488105,10.3115635,0.3191674,0,0,0.30658916,0,0,0.7428868,111080,2.1074376,0.004851873,0,0,0.004639052,0,0,0.003962326,0,0,0.006435222,0,0,0.0033268675,0,0,0.003814648,0,0,0.00778314,0,0,0.0055641746,0,0,0.0026131428,0,0,0.00338031,0,0,0.00287909,0,0,0.0027445352,0,0,0.0037936189,0,0,0.0029726932,0,0,0.0024493372,0,0,0.0019055847,0,0,0.0020094654,0,0,0.0023366022,0,0,0.0022656093,0,0,0.52298623,68668,1.1550852
"MHr2D2E2F__bin_75",0.4023467,0,0,0.20714732,0,0,0.31256264,0,0,0.0076744747,0,0,0.048685275,0,0,0.011786319,0,0,0.0003072371,0,0,0.0026218544,0,0,0.0004657685,0,0,0.127306,0,0,0.011449751,0,0,0.09965965,0,0,0.07328169,0,0,0.06713945,0,0,0.036071394,0,0,0.0066484935,0,0,0.0058427844,0,0,0.004270669,0,0,0.10396112,0,0,0.07221934,0,0,0.08601348,0,0,0.11182697,0,0,0.072191186,0,0,0.047055524,0,0,0.07497333,0,0,0.03925933,0,0,0.05610824,0,0,0.96743244,359398,6.844891,0.94289714,257506,4.999025,0.99206465,558767,10.903712,0.053324334,0,0,0.051618032,0,0,0.031080222,0,0,0.53972584,203746,3.4872365,0.42305654,0,0,0.49774712,0,0,0.24493308,0,0,0.23705241,0,0,0.24724373,0,0,0.31974232,0,0,0.19470018,0,0,0.1391677,0,0,0.0839885,0,0,0.16012098,0,0,0.1901255,0,0,0.06755491,0,0,0.0638185,0,0,0.13742489,0,0,0.99694127,531336,10.743116,0.6918987,121546,1.991992,0.9708777,282709,5.5625,0.13867465,0,0,0.7784304,141328,2.4898448,0.058354225,0,0,0.02695342,0,0,0.015815891,0,0,0.0058048014,0,0,0.021140406,0,0,0.020476364,0,0,0.99585265,998938,18.12232
"LAWAr2D2E2F__bin_155",0.7117218,69232,2.3338811,0.18570745,0,0,0.25551325,0,0,0.12517545,0,0,0.14130598,0,0,0.15549852,0,0,0.68416286,168099,6.0712576,0.62291175,82886,2.7946215,0.76784086,144628,5.1856694,0.17730816,0,0,0.28379318,0,0,0.36028585,0,0,0.18602398,0,0,0.15980332,0,0,0.24072696,0,0,0.35024187,0,0,0.447505,0,0,0.5204988,65320,1.5612667,0.24081846,0,0,0.14393933,0,0,0.18188278,0,0,0.56214625,88422,1.5401163,0.300453,0,0,0.2361548,0,0,0.17060217,0,0,0.2312568,0,0,0.1676064,0,0,0.6016604,50177,1.5719467,0.561579,41464,1.3270099,0.6966793,66002,2.1169143,0.33086923,0,0,0.40049505,0,0,0.8566465,127187,3.723371,0.4337287,0,0,0.8755453,126936,4.2877483,0.7477073,64294,2.2677927,0.19258986,0,0,0.23687035,0,0,0.43314368,0,0,0.19397345,0,0,0.13201034,0,0,0.27661332,0,0,0.2990055,0,0,0.3636544,0,0,0.124772325,0,0,0.22355258,0,0,0.15208134,0,0,0.17540593,0,0,0.30562085,0,0,0.43512073,0,0,0.47846717,0,0,0.8866536,114157,4.1678796,0.6031483,57444,1.6172806,0.14547859,0,0,0.14060846,0,0,0.110880755,0,0,0.14502221,0,0,0.1270681,0,0,0.13359085,0,0,0.8465902,178404,4.7922163
"SEr2D2E2F__bin_145",0.061961543,0,0,0.21895202,0,0,0.048444882,0,0,0.023589008,0,0,0.05248719,0,0,0.03629143,0,0,0.01836535,0,0,0.03122035,0,0,0.016410721,0,0,0.298961,0,0,0.07177309,0,0,0.24019,0,0,0.08035214,0,0,0.14048086,0,0,0.053000517,0,0,0.016674494,0,0,0.01562068,0,0,0.018063169,0,0,0.101391286,0,0,0.15609114,0,0,0.10699522,0,0,0.42027926,0,0,0.23641421,0,0,0.3829756,0,0,0.3910021,0,0,0.51774496,44191,1.036425,0.34616068,0,0,0.09778379,0,0,0.062490996,0,0,0.27713227,0,0,0.042476594,0,0,0.09331155,0,0,0.05154648,0,0,0.62488705,63221,1.5319822,0.46365944,0,0,0.64225566,64800,1.6109223,0.45980197,0,0,0.52009004,45043,1.0740042,0.36820227,0,0,0.9320992,163583,4.531953,0.9416627,180894,5.0039773,0.761079,79303,2.1287434,0.588936,51682,1.2775583,0.90163076,203804,4.619691,0.8434305,114602,2.9852002,0.06723252,0,0,0.13432477,0,0,0.073856525,0,0,0.058526777,0,0,0.061554316,0,0,0.03246218,0,0,0.06929389,0,0,0.119643316,0,0,0.37784278,0,0,0.9978438,1197743,33.184895,0.99771136,1171215,33.130463,0.9488894,175118,4.857017,0.60187376,70917,1.5168655,0.68524194,96863,2.086851,0.9985833,6905235,181.17308
"CRr2D2E2F__bin_61",0.44766325,0,0,0.30285233,0,0,0.077903986,0,0,0.028763605,0,0,0.10005609,0,0,0.14362173,0,0,0.015533652,0,0,0.03387439,0,0,0.01392992,0,0,0.11281875,0,0,0.12310418,0,0,0.2877013,0,0,0.15085796,0,0,0.27913955,0,0,0.08436584,0,0,0.019220069,0,0,0.01906014,0,0,0.020255443,0,0,0.61203384,44145,1.4314823,0.67822164,53635,1.7673115,0.45982286,0,0,0.9679237,180659,6.650293,0.9283449,131639,4.7132106,0.71792567,56744,1.930236,0.5411628,41005,1.1941849,0.47658625,0,0,0.5407458,38170,1.1565323,0.06314166,0,0,0.053100288,0,0,0.043046977,0,0,0.09755414,0,0,0.40172505,0,0,0.13175006,0,0,0.52160317,36891,1.1282578,0.29938304,0,0,0.412269,0,0,0.4260043,0,0,0.7083921,63111,2.02961,0.43935224,0,0,0.36979815,0,0,0.5834748,43852,1.3653988,0.41642603,0,0,0.69644684,59225,1.9117827,0.81707656,125844,3.5449808,0.603173,46608,1.4430599,0.56046534,37924,1.2075142,0.39802393,0,0,0.52316445,36603,1.1133008,0.025076076,0,0,0.028264938,0,0,0.02416787,0,0,0.08444663,0,0,0.5579934,40901,1.2650833,0.6225047,51291,1.5575616,0.92224985,203004,7.174651,0.89352953,139789,4.9028964,0.62086904,44881,1.4562216,0.3697698,0,0,0.7256017,86409,2.5717554,0.8039366,146857,3.620235
"LASCr2D2E2F__bin_89",0.484232,0,0,0.92638016,832119,9.405696,0.84664387,395511,4.7678456,0.06137162,0,0,0.32537815,0,0,0.75680023,419489,4.102127,0.033588655,0,0,0.054835156,0,0,0.0750458,0,0,0.58766335,218090,2.006327,0.3057631,0,0,0.2521002,0,0,0.37083024,0,0,0.35902485,0,0,0.37105396,0,0,0.45179376,0,0,0.42778447,0,0,0.25685325,0,0,0.4446397,0,0,0.6020747,294250,2.9467185,0.55872357,197505,1.939486,0.52671874,154401,1.4999057,0.55395985,205956,1.9712045,0.47523737,0,0,0.51595885,180274,1.7272456,0.4811365,0,0,0.4600773,0,0,0.72456944,480898,3.8880615,0.69770294,415436,3.4060333,0.84664255,913439,8.148317,0.4618877,0,0,0.75119746,663752,5.037474,0.7329084,451088,3.9743507,0.9669848,688618,7.3065686,0.95312333,585982,6.4199452,0.91729116,478005,5.135371,0.5728277,557531,4.6987543,0.6252083,438265,3.7421849,0.57751524,275462,2.337235,0.5147949,273312,2.2827272,0.76068795,666809,5.7977304,0.79733145,432005,4.20601,0.8985098,565006,5.9097238,0.6594467,924766,6.445699,0.54330397,504234,3.8966212,0.4851651,0,0,0.59161556,277546,2.7419279,0.5397827,187633,1.8056514,0.4976191,0,0,0.64103615,728799,4.6757135,0.54390264,347742,2.6467147,0.7319274,324218,2.8840997,0.8463937,395675,3.7900202,0.45066494,0,0,0.13863638,0,0,0.07896401,0,0,0.16446859,0,0,0.025824603,0,0,0.02605453,0,0,0.91254133,1789337,15.171423
"BOr2D2E2F__bin_30",0.120850086,0,0,0.19375601,0,0,0.37724322,0,0,0.320874,0,0,0.24281369,0,0,0.16522336,0,0,0.2039674,0,0,0.16720389,0,0,0.2687756,0,0,0.8563918,137034,3.4704099,0.70425785,86621,2.0316288,0.82304215,123705,3.061172,0.96400166,248918,6.572782,0.8221206,114710,2.8011634,0.823957,125596,3.0616138,0.5246654,92862,1.9879838,0.68399566,155253,3.5470903,0.7690442,113548,2.746426,0.3111229,0,0,0.3844212,0,0,0.3981546,0,0,0.22074355,0,0,0.07304392,0,0,0.28572977,0,0,0.26076397,0,0,0.33260244,0,0,0.17944735,0,0,0.24639127,0,0,0.27688786,0,0,0.32742724,0,0,0.090815775,0,0,0.21621753,0,0,0.17434852,0,0,0.18855534,0,0,0.7768878,119386,3.0001354,0.3846291,0,0,0.10090615,0,0,0.14902005,0,0,0.2320919,0,0,0.11310132,0,0,0.043585263,0,0,0.20583701,0,0,0.24519531,0,0,0.10623129,0,0,0.03951549,0,0,0.3398899,0,0,0.41092703,0,0,0.38914117,0,0,0.03634284,0,0,0.2380622,0,0,0.1512095,0,0,0.49944547,0,0,0.1616264,0,0,0.13830008,0,0,0.20778137,0,0,0.035854474,0,0,0.05809637,0,0,0.053597037,0,0,0.03030082,0,0,0.40269274,0,0
