Host,Cluster,order,treatment,MeanZS,Title,Cluster.size,site
LABRr1A1B1C__bin_139,1,20,DAM,-0.7259356687134325,Natural-abundant,85,Balmoral
LABRr1A1B1C__bin_139,1,20,NAT,0.8519970482355704,Natural-abundant,85,Balmoral
LABRr1A1B1C__bin_139,1,20,REST,-0.12606137952213764,Natural-abundant,85,Balmoral
LABRr1A1B1C__bin_15,2,236,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_15,2,236,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_15,2,236,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_2,2,235,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_2,2,235,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_2,2,235,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_20,2,234,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_20,2,234,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_20,2,234,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_26,2,233,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_26,2,233,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_26,2,233,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_31,2,232,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_31,2,232,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_31,2,232,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_32,2,231,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_32,2,231,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_32,2,231,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_36,2,230,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_36,2,230,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_36,2,230,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_44,3,110,DAM,0.9025996760914223,Damaged-abundant,30,Balmoral
LABRr1A1B1C__bin_44,3,110,NAT,-1.0922755068816716,Damaged-abundant,30,Balmoral
LABRr1A1B1C__bin_44,3,110,REST,0.1896758307902499,Damaged-abundant,30,Balmoral
LABRr1A1B1C__bin_78,1,38,DAM,-0.3333333333333332,Natural-abundant,85,Balmoral
LABRr1A1B1C__bin_78,1,38,NAT,0.6666666666666666,Natural-abundant,85,Balmoral
LABRr1A1B1C__bin_78,1,38,REST,-0.3333333333333332,Natural-abundant,85,Balmoral
LABRr1A1B1C__bin_80,2,229,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_80,2,229,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_80,2,229,REST,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_96,2,228,DAM,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_96,2,228,NAT,NA,Restored-abundant,169,Balmoral
LABRr1A1B1C__bin_96,2,228,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_1,1,13,DAM,-0.7804393088830944,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_1,1,13,NAT,0.9336274874292525,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_1,1,13,REST,-0.1531881785461585,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_11,2,227,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_11,2,227,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_11,2,227,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_113,1,8,DAM,-0.8016661500251319,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_113,1,8,NAT,0.298618396571948,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_113,1,8,REST,0.503047753453184,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_124,2,226,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_124,2,226,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_124,2,226,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_128,2,225,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_128,2,225,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_128,2,225,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_140,2,224,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_140,2,224,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_140,2,224,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_35,1,50,DAM,-0.7041213940202778,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_35,1,50,NAT,1.208363687801242,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_35,1,50,REST,-0.5042422937809642,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_6,2,277,DAM,-0.47470208547175174,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_6,2,277,NAT,-0.47470208547175174,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_6,2,277,REST,0.9494041709435035,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_69,2,223,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_69,2,223,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_69,2,223,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_72,3,114,DAM,0.38595944187319653,Damaged-abundant,30,Balmoral
LASAr3G3H3I__bin_72,3,114,NAT,-0.9817085963944832,Damaged-abundant,30,Balmoral
LASAr3G3H3I__bin_72,3,114,REST,0.5957491545212866,Damaged-abundant,30,Balmoral
LASAr3G3H3I__bin_79,1,4,DAM,-0.987155632661689,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_79,1,4,NAT,0.4106430131962928,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_79,1,4,REST,0.5765126194653963,Natural-abundant,85,Balmoral
LASAr3G3H3I__bin_9,2,222,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_9,2,222,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_9,2,222,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_91,2,221,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_91,2,221,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_91,2,221,REST,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_93,2,220,DAM,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_93,2,220,NAT,NA,Restored-abundant,169,Balmoral
LASAr3G3H3I__bin_93,2,220,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_104,2,219,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_104,2,219,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_104,2,219,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_117,1,27,DAM,-0.3333333333333334,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_117,1,27,NAT,0.6666666666666667,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_117,1,27,REST,-0.3333333333333334,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_124,2,218,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_124,2,218,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_124,2,218,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_129,1,39,DAM,-0.3333333333333332,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_129,1,39,NAT,0.6666666666666666,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_129,1,39,REST,-0.3333333333333332,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_140,2,217,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_140,2,217,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_140,2,217,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_3,2,216,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_3,2,216,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_3,2,216,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_30,2,215,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_30,2,215,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_30,2,215,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_31,1,71,DAM,-0.5013902078589678,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_31,1,71,NAT,1.0027804157179356,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_31,1,71,REST,-0.5013902078589678,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_32,2,214,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_32,2,214,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_32,2,214,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_48,1,53,DAM,-0.6256397100232022,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_48,1,53,NAT,1.2512794200464041,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_48,1,53,REST,-0.6256397100232022,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_59,2,213,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_59,2,213,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_59,2,213,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_65,2,212,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_65,2,212,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_65,2,212,REST,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_89,1,43,DAM,-0.5502001455767039,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_89,1,43,NAT,0.7261535139358364,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_89,1,43,REST,-0.17595336835913244,Natural-abundant,85,Balmoral
LASCr2D2E2F__bin_94,2,211,DAM,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_94,2,211,NAT,NA,Restored-abundant,169,Balmoral
LASCr2D2E2F__bin_94,2,211,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_106,2,210,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_106,2,210,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_106,2,210,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_118,2,209,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_118,2,209,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_118,2,209,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_31,1,14,DAM,-0.7474331089107668,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_31,1,14,NAT,1.0255376888128884,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_31,1,14,REST,-0.278104579902122,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_33,2,208,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_33,2,208,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_33,2,208,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_36,2,207,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_36,2,207,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_36,2,207,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_4,1,78,DAM,-0.47233697430181193,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_4,1,78,NAT,0.9446739486036239,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_4,1,78,REST,-0.47233697430181193,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_46,2,206,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_46,2,206,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_46,2,206,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_54,3,87,DAM,1.3136330257631532,Damaged-abundant,30,Balmoral
LASYr2D2E2F__bin_54,3,87,NAT,-0.6937524108891513,Damaged-abundant,30,Balmoral
LASYr2D2E2F__bin_54,3,87,REST,-0.6198806148740018,Damaged-abundant,30,Balmoral
LASYr2D2E2F__bin_65,2,205,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_65,2,205,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_65,2,205,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_82,2,204,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_82,2,204,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_82,2,204,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_88,3,103,DAM,0.601682798304261,Damaged-abundant,30,Balmoral
LASYr2D2E2F__bin_88,3,103,NAT,-0.1986012307736346,Damaged-abundant,30,Balmoral
LASYr2D2E2F__bin_88,3,103,REST,-0.4030815675306262,Damaged-abundant,30,Balmoral
LASYr2D2E2F__bin_91,2,203,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_91,2,203,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_91,2,203,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_93,2,202,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_93,2,202,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_93,2,202,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_96,2,201,DAM,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_96,2,201,NAT,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_96,2,201,REST,NA,Restored-abundant,169,Balmoral
LASYr2D2E2F__bin_98,1,48,DAM,-0.7602527186272643,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_98,1,48,NAT,1.1900365657581875,Natural-abundant,85,Balmoral
LASYr2D2E2F__bin_98,1,48,REST,-0.4297838471309233,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_112,2,200,DAM,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_112,2,200,NAT,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_112,2,200,REST,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_134,2,199,DAM,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_134,2,199,NAT,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_134,2,199,REST,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_155,3,95,DAM,1.2662822182963835,Damaged-abundant,30,Balmoral
LAWAr2D2E2F__bin_155,3,95,NAT,-0.5814985825724514,Damaged-abundant,30,Balmoral
LAWAr2D2E2F__bin_155,3,95,REST,-0.6847836357239322,Damaged-abundant,30,Balmoral
LAWAr2D2E2F__bin_30,2,198,DAM,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_30,2,198,NAT,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_30,2,198,REST,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_48,1,37,DAM,-0.33333333333333315,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_48,1,37,NAT,0.6666666666666666,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_48,1,37,REST,-0.33333333333333315,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_79,1,44,DAM,-0.5352624680124107,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_79,1,44,NAT,0.736129663644239,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_79,1,44,REST,-0.20086719563182825,Natural-abundant,85,Balmoral
LAWAr2D2E2F__bin_93,2,197,DAM,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_93,2,197,NAT,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_93,2,197,REST,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_98,2,196,DAM,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_98,2,196,NAT,NA,Restored-abundant,169,Balmoral
LAWAr2D2E2F__bin_98,2,196,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_10,1,81,DAM,-0.46377031004526287,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_10,1,81,NAT,0.9275406200905256,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_10,1,81,REST,-0.46377031004526287,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_104,1,28,DAM,-0.33333333333333337,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_104,1,28,NAT,0.6666666666666667,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_104,1,28,REST,-0.33333333333333337,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_125,2,195,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_125,2,195,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_125,2,195,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_132,2,194,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_132,2,194,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_132,2,194,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_134,2,193,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_134,2,193,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_134,2,193,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_144,2,192,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_144,2,192,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_144,2,192,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_146,2,191,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_146,2,191,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_146,2,191,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_25,2,190,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_25,2,190,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_25,2,190,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_41,1,1,DAM,-0.4967794984962193,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_41,1,1,NAT,0.36047084365601056,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_41,1,1,REST,0.13630865484020868,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_51,3,107,DAM,0.5631732904070128,Damaged-abundant,30,Balmoral
MGr1A1B1C__bin_51,3,107,NAT,-0.7792735471369391,Damaged-abundant,30,Balmoral
MGr1A1B1C__bin_51,3,107,REST,0.21610025672992655,Damaged-abundant,30,Balmoral
MGr1A1B1C__bin_54,1,80,DAM,-0.45999709333896044,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_54,1,80,NAT,0.919994186677921,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_54,1,80,REST,-0.45999709333896044,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_68,1,79,DAM,-0.4751475399349509,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_68,1,79,NAT,0.9502950798699019,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_68,1,79,REST,-0.4751475399349509,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_69,2,189,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_69,2,189,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_69,2,189,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_70,2,188,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_70,2,188,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_70,2,188,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_74,1,68,DAM,-0.416045206374904,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_74,1,68,NAT,0.832090412749808,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_74,1,68,REST,-0.416045206374904,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_9,2,187,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_9,2,187,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_9,2,187,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_90,1,22,DAM,-0.33333333333333337,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_90,1,22,NAT,0.6666666666666669,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_90,1,22,REST,-0.33333333333333337,Natural-abundant,85,Balmoral
MGr1A1B1C__bin_97,2,186,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_97,2,186,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_97,2,186,REST,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_98,2,185,DAM,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_98,2,185,NAT,NA,Restored-abundant,169,Balmoral
MGr1A1B1C__bin_98,2,185,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_107,2,184,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_107,2,184,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_107,2,184,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_108,3,112,DAM,0.5573692261301212,Damaged-abundant,30,Balmoral
MGr2D2E2F__bin_108,3,112,NAT,-1.1956852515266976,Damaged-abundant,30,Balmoral
MGr2D2E2F__bin_108,3,112,REST,0.6383160253965761,Damaged-abundant,30,Balmoral
MGr2D2E2F__bin_113,2,183,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_113,2,183,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_113,2,183,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_116,2,182,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_116,2,182,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_116,2,182,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_123,2,181,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_123,2,181,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_123,2,181,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_127,1,32,DAM,-0.33333333333333326,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_127,1,32,NAT,0.6666666666666665,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_127,1,32,REST,-0.33333333333333326,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_129,1,35,DAM,-0.33333333333333326,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_129,1,35,NAT,0.6666666666666666,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_129,1,35,REST,-0.33333333333333326,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_25,2,180,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_25,2,180,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_25,2,180,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_27,2,179,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_27,2,179,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_27,2,179,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_40,2,178,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_40,2,178,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_40,2,178,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_53,2,177,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_53,2,177,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_53,2,177,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_63,2,176,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_63,2,176,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_63,2,176,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_77,2,175,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_77,2,175,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_77,2,175,REST,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_80,1,46,DAM,-0.6028663469444936,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_80,1,46,NAT,0.6454553636471572,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_80,1,46,REST,-0.04258901670266354,Natural-abundant,85,Balmoral
MGr2D2E2F__bin_9,2,174,DAM,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_9,2,174,NAT,NA,Restored-abundant,169,Balmoral
MGr2D2E2F__bin_9,2,174,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_121,2,173,DAM,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_121,2,173,NAT,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_121,2,173,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_125,2,172,DAM,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_125,2,172,NAT,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_125,2,172,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_132,2,171,DAM,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_132,2,171,NAT,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_132,2,171,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_142,1,12,DAM,-0.9540757501920903,Natural-abundant,85,Balmoral
MGr3G3H3I__bin_142,1,12,NAT,1.0443675096780063,Natural-abundant,85,Balmoral
MGr3G3H3I__bin_142,1,12,REST,-0.09029175948591589,Natural-abundant,85,Balmoral
MGr3G3H3I__bin_15,2,170,DAM,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_15,2,170,NAT,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_15,2,170,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_152,2,169,DAM,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_152,2,169,NAT,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_152,2,169,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_155,2,168,DAM,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_155,2,168,NAT,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_155,2,168,REST,NA,Restored-abundant,169,Balmoral
MGr3G3H3I__bin_4,2,167,DAM,NA,Restored-abundant,169,Balmoral
